DATE,Block,Plot,Rotation,Quadrat,Reading,W460,W510,W560,W610,W660,W710,W760,W810,
8/17/2018,1,14,S2,1419,14193,1.92,2.29,3.84,2.7,2.41,8.18,31.71,33.68,
8/17/2018,1,14,S2,1418,14184,1.85,2.18,3.79,2.7,2.08,8.27,32.35,36.06,
8/17/2018,1,14,S2,1418,14183,1.78,2.12,3.67,2.54,1.94,8.06,33.43,36.45,
8/17/2018,1,14,S2,1417,14174,1.88,2.27,4.01,2.71,2.01,8.76,37,40.97,
8/17/2018,1,14,S2,1417,14173,2.03,2.42,4.22,2.93,2.24,9.52,40.77,46.01,
8/17/2018,1,14,S2,1416,14164,2.03,2.41,4.18,2.91,2.18,8.98,36.85,41.37,
8/17/2018,1,14,S2,1416,14163,1.88,2.28,4.03,2.77,2.02,8.99,37.79,41.84,
8/17/2018,1,14,S2,1415,14154,1.91,2.28,3.95,2.69,1.97,8.64,36.46,40.8,
8/17/2018,1,14,S2,1415,14153,1.9,2.3,4.13,2.8,2,9.23,40.13,44.78,
8/17/2018,1,14,S2,1414,14144,1.88,2.24,4,2.58,1.9,9.08,39.77,44.58,
8/17/2018,1,14,S2,1414,14143,1.96,2.35,4.15,2.8,2.05,9.21,39.71,43.79,
8/17/2018,1,14,S2,1413,14134,1.92,2.33,4.15,2.74,1.98,9.17,39.77,44.17,
8/17/2018,1,14,S2,1413,14133,2.09,2.5,4.45,3.03,2.19,10.05,43.95,49.38,
8/17/2018,1,14,S2,1412,14124,2.03,2.42,4.31,2.89,2.12,9.76,43.34,48.82,
8/17/2018,1,14,S2,1412,14123,1.91,2.3,4.21,2.76,1.98,9.66,43.06,48.49,
8/17/2018,1,14,S2,1411,14114,1.88,2.29,4.1,2.71,1.97,9.37,42.26,47.12,
8/17/2018,1,14,S2,1411,14113,1.89,2.28,4.17,2.7,1.94,9.64,44.25,49.98,
8/17/2018,1,11,S4,1110,11104,2.12,2.62,4.76,3.29,2.32,9.47,37.83,42.47,
8/17/2018,1,11,S4,1110,11103,2.2,2.79,4.92,3.43,2.47,9.62,38.03,41.28,
8/17/2018,1,11,S4,1109,11094,2.04,2.4,4.18,2.81,2.13,8.81,34.65,38.03,
8/17/2018,1,11,S4,1109,11093,2.13,2.46,3.88,3.06,2.69,7.04,22.82,25.56,
8/17/2018,1,11,S4,1108,11084,1.78,2.11,3.88,2.37,1.79,8.35,38.99,43.8,
8/17/2018,1,11,S4,1108,11083,2.06,2.46,4.39,2.9,2.22,9.97,44.8,50.8,
8/17/2018,1,11,S4,1107,11074,1.99,2.39,4.34,2.77,1.99,9.9,45.41,51.31,
8/17/2018,1,11,S4,1107,11073,1.95,2.33,4.24,2.72,2.02,9.71,42.35,47.72,
8/17/2018,1,11,S4,1106,11064,1.95,2.33,4.38,2.75,2,10.39,50.59,58.07,
8/17/2018,1,11,S4,1106,11063,2.02,2.46,4.35,2.84,2.1,9.95,46.24,53.04,
8/17/2018,1,11,S4,1105,11054,2.19,2.61,4.55,3.04,2.34,10.37,44.91,51.22,
8/17/2018,1,11,S4,1105,11053,2.41,2.65,3.72,3.49,3.24,6.18,17.77,19.29,
8/17/2018,1,11,S4,1104,11044,2.35,2.81,4.64,3.2,2.58,10.3,41.03,46.43,
8/17/2018,1,11,S4,1104,11043,2.75,3.06,4.17,4.11,4.02,6.91,19.1,21.44,
8/17/2018,1,11,S4,1103,11034,1.86,2.26,4.13,2.68,1.95,9.32,40.41,44.94,
8/17/2018,1,11,S4,1103,11033,2.1,2.52,4.4,2.96,2.24,9.83,42.89,48.71,
8/17/2018,1,11,S4,1102,11024,2.02,2.5,4.52,3.15,2.24,9.09,36.21,39.83,
8/17/2018,1,11,S4,1102,11023,1.92,2.3,4.24,2.76,2,9.33,40.87,45.96,
8/17/2018,1,11,S4,1101,11014,2.35,2.9,5.15,3.67,2.7,9.38,31.92,34.62,
8/17/2018,1,11,S4,1101,11013,2.23,2.68,4.72,3.36,2.55,9.6,36.67,41.2,
8/17/2018,3,32,S4,3220,32204,2,2.5,4.66,2.92,2.15,9.25,40.09,43.87,
8/17/2018,3,32,S4,3220,32203,1.82,2.23,4.12,2.7,2.01,9.06,40,44.68,
8/17/2018,3,32,S4,3219,32194,1.77,2.17,3.99,2.55,1.89,9.05,41.24,45.83,
8/17/2018,3,32,S4,3219,32193,1.75,2.16,3.89,2.57,2,8.77,39.38,44.47,
8/17/2018,3,32,S4,3218,32184,1.83,2.23,4.03,2.63,1.96,8.81,37.39,41.22,
8/17/2018,3,32,S4,3218,32183,1.76,2.14,3.81,2.53,1.92,8.3,34.83,38.61,
8/17/2018,3,32,S4,3217,32174,1.96,2.45,4.44,2.86,2.16,8.96,36.23,39.74,
8/17/2018,3,32,S4,3217,32173,1.82,2.22,4.03,2.69,2.02,8.88,37.38,40.9,
8/17/2018,3,32,S4,3216,32164,1.92,2.35,4.23,2.75,2.07,9.29,40.59,44.8,
8/17/2018,3,32,S4,3216,32163,1.78,2.15,3.92,2.56,1.94,8.79,38.39,42.76,
8/17/2018,3,32,S4,3215,32154,1.84,2.27,4.19,2.66,2.15,9.46,42.07,46.71,
8/17/2018,3,32,S4,3215,32153,1.74,2.13,4.04,2.51,1.9,9.08,41.75,45.98,
8/17/2018,3,32,S4,3214,32144,1.93,2.37,4.44,2.81,2.16,9.6,40.31,44.56,
8/17/2018,3,32,S4,3214,32143,1.99,2.43,4.51,2.88,2.2,9.75,42.4,46.56,
8/17/2018,3,32,S4,3213,32134,1.85,2.31,4.31,2.67,2.07,9.84,45.16,50.32,
8/17/2018,3,32,S4,3213,32133,1.74,2.17,4.13,2.56,1.94,9.83,45.03,51.14,
8/17/2018,3,32,S4,3212,32124,1.86,2.29,4.27,2.65,2.06,9.83,45.37,51.26,
8/17/2018,3,32,S4,3212,32123,1.71,2.08,3.9,2.5,1.79,9.21,42.9,48.39,
8/17/2018,3,32,S4,3211,32114,2.13,2.55,4.66,2.95,2.24,10.34,45.51,50.33,
8/17/2018,3,32,S4,3211,32113,2.3,2.72,4.88,3.16,2.35,10.57,43.45,47.04,
8/17/2018,3,35,S2,3511,35113,2.06,2.66,4.9,3.23,2.34,8.47,29.57,30.77,
8/17/2018,3,35,S2,3511,35114,2.31,2.8,5.26,3.37,2.4,9.76,34.7,37.2,
8/17/2018,3,35,S2,3512,35123,2.81,3.73,7.51,4.74,2.93,13.29,52.33,56.47,
8/17/2018,3,35,S2,3512,35124,2.15,2.61,4.86,3.09,2.18,9.43,38.53,42.82,
8/17/2018,3,35,S2,3513,35133,2.4,2.9,5.18,3.3,2.52,11.37,46.52,51.13,
8/17/2018,3,35,S2,3513,35134,2.39,2.85,5,3.27,2.45,10.91,43.37,46.37,
8/17/2018,3,35,S2,3514,35143,2.37,2.87,5.15,3.34,2.45,10.36,40.53,43.42,
8/17/2018,3,35,S2,3514,35144,2.4,2.83,4.93,3.25,2.5,10.37,41.38,44.02,
8/17/2018,3,35,S2,3515,35153,2.62,3.3,6.28,3.96,2.8,12.23,47.25,51.05,
8/17/2018,3,35,S2,3515,35154,2.45,3,5.47,3.47,2.58,11.41,45.8,50.03,
8/17/2018,3,35,S2,3516,35163,2.5,2.98,5.28,3.46,2.63,12.77,47.09,51.7,
8/17/2018,3,35,S2,3516,35164,2.46,2.92,5.19,3.33,2.56,12.32,44.97,48.85,
8/17/2018,3,35,S2,3517,35173,2.34,2.84,5.12,3.43,2.63,11.31,37.64,40.12,
8/17/2018,3,35,S2,3517,35174,2.53,3.04,5.28,3.54,2.77,11.95,41.17,44.05,
8/17/2018,3,35,S2,3518,35183,2.6,3.18,5.71,3.77,3.02,12.79,43.92,47.31,
8/17/2018,3,35,S2,3518,35184,2.47,2.92,5.09,3.38,2.76,12.24,46.03,50.82,
8/17/2018,3,35,S2,3519,35193,2.35,2.74,4.71,3.14,2.6,10.88,39.21,42.03,
8/17/2018,3,35,S2,3519,35194,2.32,2.71,4.75,3.1,2.5,11.28,43.85,47.63,
8/17/2018,3,35,S2,3520,35203,2.33,2.8,4.84,3.31,2.7,10.28,39.4,42.77,
8/17/2018,3,35,S2,3520,35204,2.39,2.85,4.88,3.27,2.72,10.71,42.91,47.03,
8/17/2018,3,38,S3,3801,38013,2.26,2.7,4.83,3.22,2.49,10.88,44.89,50.26,
8/17/2018,3,38,S3,3801,38014,2.21,2.61,4.49,3.07,2.5,9.51,37.72,41.45,
8/17/2018,3,38,S3,3802,38023,2.29,2.7,4.74,3.19,2.48,10.09,38.59,41.14,
8/17/2018,3,38,S3,3802,38024,2.3,2.69,4.64,3.14,2.42,10.23,41.58,45.44,
8/17/2018,3,38,S3,3803,38033,2.57,3.01,5.14,3.42,2.92,11.72,47.03,51.23,
8/17/2018,3,38,S3,3803,38034,2.57,2.99,4.99,3.39,2.83,10.96,44.17,48.25,
8/17/2018,3,38,S3,3804,38043,2.41,2.8,4.73,3.24,2.59,10.07,38.02,40.28,
8/17/2018,3,38,S3,3804,38044,2.47,2.96,5.11,3.41,2.64,11.33,46.45,51.1,
8/17/2018,3,38,S3,3805,38053,2.43,2.84,4.86,3.29,2.65,10.51,40.24,43.3,
8/17/2018,3,38,S3,3805,38054,2.62,3.01,5.05,3.5,2.94,10.65,38.7,41.91,
8/17/2018,3,38,S3,3806,38063,2.43,2.78,4.59,3.37,2.87,9.69,33.15,35.72,
8/17/2018,3,38,S3,3806,38064,2.34,2.66,4.43,3.17,2.58,9.37,33.11,35.22,
8/17/2018,3,38,S3,3807,38073,2.55,3.04,5.29,3.79,3.06,9.94,32.98,34.82,
8/17/2018,3,38,S3,3807,38074,2.48,2.82,4.73,3.38,2.76,9.97,36.22,38.74,
8/17/2018,3,38,S3,3808,38083,2.49,3.07,5.74,3.65,2.66,11.25,45.11,49.63,
8/17/2018,3,38,S3,3808,38084,2.39,2.81,4.97,3.2,2.5,10.47,40.2,43.28,
8/17/2018,3,38,S3,3809,38093,2.45,2.88,5.05,3.38,2.64,11.5,48.29,53.96,
8/17/2018,3,38,S3,3809,38094,2.32,2.71,4.57,3.14,2.62,9.89,38.61,41.92,
8/17/2018,3,38,S3,3810,38103,2.33,2.73,4.92,3.15,2.47,11.31,49.89,55.72,
8/17/2018,3,38,S3,3810,38104,2.23,2.65,4.72,3.03,2.41,11.09,48.32,53.59,
8/17/2018,4,45,S2,4511,45113,2.4,2.92,4.93,3.72,3.26,10.48,37.84,41.13,
8/17/2018,4,45,S2,4511,45114,2.47,2.96,4.96,3.73,3.22,10.47,37.95,41.31,
8/17/2018,4,45,S2,4512,45123,2.93,3.63,5.72,4.66,4.26,10.85,31.97,34.08,
8/17/2018,4,45,S2,4512,45124,2.62,3.12,5.16,3.94,3.4,10.46,34.69,37.42,
8/17/2018,4,45,S2,4513,45133,2.79,3.43,5.28,4.54,4.13,9.62,28.01,29.75,
8/17/2018,4,45,S2,4513,45134,2.52,3.04,5.11,3.64,3.14,10.88,41.18,45.15,
8/17/2018,4,45,S2,4514,45143,2.25,2.69,4.59,3.24,2.77,9.97,36.53,39.02,
8/17/2018,4,45,S2,4514,45144,2.23,2.68,4.64,3.13,2.61,10.18,39.98,43.23,
8/17/2018,4,45,S2,4515,45153,2.18,2.67,4.79,3.13,2.48,10.59,41.68,45.22,
8/17/2018,4,45,S2,4515,45154,2.32,2.74,4.73,3.29,2.75,10.44,40.93,44.67,
8/17/2018,4,45,S2,4516,45163,2.34,2.8,4.61,3.43,3.04,9.63,33.92,36.44,
8/17/2018,4,45,S2,4516,45164,2.33,2.76,4.71,3.27,2.76,10.65,41.45,45.89,
8/17/2018,4,45,S2,4517,45173,2.19,2.62,4.58,3.23,2.59,9.76,37.61,40.56,
8/17/2018,4,45,S2,4517,45174,2.17,2.61,4.48,3.16,2.59,10.05,40.62,44.86,
8/17/2018,4,45,S2,4518,45183,2.43,2.91,4.95,3.64,3.06,10.26,35.78,37.86,
8/17/2018,4,45,S2,4518,45184,2.31,2.81,4.79,3.35,2.72,10.48,41.27,45.63,
8/17/2018,4,45,S2,4519,45193,2.22,2.67,4.8,3.16,2.45,10.64,44.17,49.38,
8/17/2018,4,45,S2,4519,45194,2.17,2.58,4.62,2.98,2.37,10.85,44.93,49.75,
8/17/2018,4,45,S2,4520,45203,2.4,3.08,5.57,3.93,2.89,11.53,43.69,48.43,
8/17/2018,4,45,S2,4520,45204,2.4,2.88,4.79,3.6,3.01,9.47,32.81,34.85,
8/17/2018,4,48,S3,4820,48204,2.74,3.59,6.57,4.74,3.82,11.76,34.85,37.3,
8/17/2018,4,48,S3,4820,48203,2.55,3.27,6.07,4.19,3.25,11.23,35.91,38.19,
8/17/2018,4,48,S3,4819,48194,2.58,3.31,5.95,4.22,3.38,11.14,35.79,38.34,
8/17/2018,4,48,S3,4819,48193,2.54,3.15,5.7,3.98,3.12,10.57,34.22,35.59,
8/17/2018,4,48,S3,4818,48184,3.06,3.7,5.94,4.9,4.31,10.49,28.23,29.71,
8/17/2018,4,48,S3,4818,48183,2.38,2.91,4.98,3.59,2.97,9.59,29.87,31.27,
8/17/2018,4,48,S3,4817,48174,2.41,2.88,4.79,3.61,3.17,8.86,26.36,26.87,
8/17/2018,4,48,S3,4817,48173,2.16,2.58,4.5,3.16,2.6,9.03,30.21,31.51,
8/17/2018,4,48,S3,4816,48164,2.82,3.37,5.34,4.3,3.84,9.55,25.87,27.11,
8/17/2018,4,48,S3,4816,48163,2.85,3.32,5.03,4.61,4.06,7.95,17.06,16.94,
8/17/2018,4,48,S3,4815,48154,2.62,3.05,4.78,3.95,3.58,8.36,22.23,22.92,
8/17/2018,4,48,S3,4815,48153,2.68,3.18,4.99,4.08,3.67,9.15,25.59,27.02,
8/17/2018,4,48,S3,4814,48144,3.01,3.65,6.12,4.56,3.82,10.87,32.41,34.19,
8/17/2018,4,48,S3,4814,48143,3,3.5,5.58,4.63,4.18,9.86,27.95,28.82,
8/17/2018,4,48,S3,4813,48134,2.98,3.48,5.28,4.5,4.11,8.85,20.97,21.44,
8/17/2018,4,48,S3,4813,48133,2.82,3.25,4.78,4.08,3.73,7.85,19.24,19.09,
8/17/2018,4,49,S4,4914,49143,2.62,3.21,5.34,4.19,3.7,10.15,31.9,33.63,
8/17/2018,4,49,S4,4914,49144,2.33,2.81,4.9,3.48,2.91,9.67,34.02,36.65,
8/17/2018,4,49,S4,4915,49153,2.85,3.47,5.52,4.66,4.34,10.08,28.13,29.42,
8/17/2018,4,49,S4,4915,49154,2.54,3.08,5.08,3.94,3.4,9.92,31.5,33.62,
8/17/2018,4,49,S4,4916,49163,3.77,4.6,6.75,6.3,5.91,11.09,25.75,27.24,
8/17/2018,4,49,S4,4916,49164,3.01,3.69,5.75,4.65,4.2,10.75,31.79,34.26,
8/17/2018,4,49,S4,4917,49173,2.77,3.42,5.46,4.58,4.29,10.16,29.22,30.88,
8/17/2018,4,49,S4,4917,49174,2.33,2.86,4.84,3.5,2.98,9.59,32.98,35.53,
8/17/2018,4,49,S4,4918,49183,2.93,3.68,5.91,5.02,4.58,10.8,30.09,32.22,
8/17/2018,4,49,S4,4918,49184,2.62,3.2,5.24,4.1,3.67,10.23,32.36,35.21,
8/17/2018,4,49,S4,4919,49193,3.51,4.38,6.36,6.14,5.92,10.29,21.11,21.82,
8/17/2018,4,49,S4,4919,49194,2.79,3.37,5.47,4.17,3.7,9.93,29.95,31.72,
8/17/2018,4,49,S4,4920,49203,2.87,3.56,5.98,4.44,3.78,10.77,32.47,34.1,
8/17/2018,4,49,S4,4920,49204,2.46,3.03,4.97,3.78,3.37,10.02,34.08,37.03,
8/31/2018,2,29,S3,2901,29013,2.25,2.73,4.96,3.23,2.27,10.52,40.06,44.94,
8/31/2018,2,29,S3,2901,29014,2.37,2.88,5.05,3.3,2.3,10.26,39.24,43.28,
8/31/2018,2,29,S3,2902,29023,2.42,2.94,5.16,3.38,2.44,11.26,41.57,45.71,
8/31/2018,2,29,S3,2902,29024,2.54,3.03,5.4,3.64,2.58,11.35,42.12,46.79,
8/31/2018,2,29,S3,2903,29033,2.99,3.52,6.06,4.13,3,12.56,47.12,52.9,
8/31/2018,2,29,S3,2903,29034,2.52,3.03,5.33,3.47,2.44,11.12,43.09,48.55,
8/31/2018,2,29,S3,2904,29043,2.47,2.93,5.17,3.37,2.44,11.21,44.3,49.99,
8/31/2018,2,29,S3,2904,29044,2.66,3.24,5.67,3.87,2.75,11.73,43.2,47.79,
8/31/2018,2,29,S3,2905,29053,2.5,3.01,5.36,3.55,2.51,11.44,45.22,50.99,
8/31/2018,2,29,S3,2905,29054,2.67,3.19,5.45,3.65,2.49,11.44,45.34,50.92,
8/31/2018,2,29,S3,2906,29063,2.73,3.23,5.57,3.8,2.7,11.84,46.3,52.63,
8/31/2018,2,29,S3,2906,29064,2.59,3.13,5.41,3.62,2.6,11.07,41.18,46.74,
8/31/2018,2,29,S3,2907,29073,2.9,3.55,6.08,4.17,2.99,12.79,49.7,55.26,
8/31/2018,2,29,S3,2907,29074,2.59,3.14,5.62,3.83,2.59,11.45,44.1,49.31,
8/31/2018,2,29,S3,2908,29083,2.69,3.28,5.68,3.87,2.73,12.38,48.22,53.89,
8/31/2018,2,29,S3,2908,29084,2.58,3.05,5.33,3.61,2.57,11.19,42.3,46.87,
8/31/2018,2,29,S3,2909,29093,2.3,2.71,4.71,3.2,2.29,9.92,37.53,41.32,
8/31/2018,2,29,S3,2909,29094,2.62,3.16,5.38,3.73,2.59,11.07,41.45,45.67,
8/31/2018,2,29,S3,2910,29103,2.58,3.08,5.36,3.59,2.57,11.43,44.07,49.49,
8/31/2018,2,29,S3,2910,29104,2.52,3.02,5.28,3.57,2.46,11.12,42.53,47.94,
8/31/2018,2,27,S4,2710,27104,2.59,3.21,5.67,3.9,2.72,10.8,36.66,40.3,
8/31/2018,2,27,S4,2710,27103,2.55,3.08,5.29,3.55,2.53,10.65,38.56,42.64,
8/31/2018,2,27,S4,2709,27094,2.43,3.02,5.41,3.63,2.56,10.45,34.79,37.4,
8/31/2018,2,27,S4,2709,27093,2.56,3.16,5.56,3.8,2.59,10.81,37.45,41.85,
8/31/2018,2,27,S4,2708,27084,2.4,2.9,5.15,3.47,2.44,10.23,35.67,38.94,
8/31/2018,2,27,S4,2708,27083,2.38,2.78,4.87,3.33,2.38,9.66,33.97,37.61,
8/31/2018,2,27,S4,2707,27074,2.8,3.36,5.62,4.02,2.9,10.34,33.39,36.91,
8/31/2018,2,27,S4,2707,27073,2.58,3.18,5.63,3.81,2.69,11.03,37.47,40.7,
8/31/2018,2,27,S4,2706,27064,2.43,2.91,5.25,3.46,2.45,10.41,36.68,40.01,
8/31/2018,2,27,S4,2706,26063,2.48,3.01,5.49,3.75,2.58,11.28,40.4,45.25,
8/31/2018,2,27,S4,2705,27054,2.71,3.35,5.84,4.03,2.81,11,36.57,40.86,
8/31/2018,2,27,S4,2705,27053,2.25,2.73,4.87,3.34,2.42,9.54,31.15,35.17,
8/31/2018,2,27,S4,2704,27044,2.51,3.11,5.63,3.77,2.56,12.48,41.38,45.4,
8/31/2018,2,27,S4,2704,27043,2.45,2.98,5.27,3.57,2.53,10.82,38.31,41.44,
8/31/2018,2,27,S4,2703,27034,2.59,3.15,5.4,3.69,2.72,10.39,35.03,37.71,
8/31/2018,2,27,S4,2703,27033,2.72,3.34,5.76,4.05,2.9,11.54,38.63,42.29,
8/31/2018,2,27,S4,2702,27024,2.76,3.39,5.75,4.03,2.93,11.18,37.46,40.73,
8/31/2018,2,27,S4,2702,27023,2.52,2.98,5.04,3.49,2.52,9.53,32.29,35.44,
8/31/2018,2,27,S4,2701,27014,2.35,2.81,5,3.32,2.37,9.9,33.87,36.36,
8/31/2018,2,27,S4,2701,27013,2.49,2.99,5.17,3.58,2.51,10.1,34.49,38.1,
8/31/2018,2,23,S2,2301,23013,2.36,2.89,5.08,3.48,2.48,10.3,36.22,39.13,
8/31/2018,2,23,S2,2301,23014,2.45,2.98,5.36,3.74,2.57,10.9,37.09,40.64,
8/31/2018,2,23,S2,2302,23023,3,3.74,6.51,4.58,3.16,11.29,34.67,37.12,
8/31/2018,2,23,S2,2302,23024,2.97,3.6,6.32,4.67,3.22,11.99,38.85,42.08,
8/31/2018,2,23,S2,2303,23033,2.61,3.27,5.7,4.03,2.94,12.16,39.11,43.96,
8/31/2018,2,23,S2,2303,23034,2.61,3.43,6.14,4.57,3.1,12.08,34.61,37.62,
8/31/2018,2,23,S2,2304,23043,2.4,2.97,5.33,3.56,2.52,11.5,38.75,43.25,
8/31/2018,2,23,S2,2304,23044,2.56,3.23,5.9,4.01,2.67,13.22,43.43,47.64,
8/31/2018,2,23,S2,2305,23053,2.53,3.05,5,4.04,2.82,8.9,22.33,23.84,
8/31/2018,2,23,S2,2305,23054,2.41,2.84,4.84,3.55,2.45,9.7,29.84,32.38,
8/31/2018,2,23,S2,2306,23063,3.01,3.83,6.16,4.78,3.39,10.17,28.4,29.98,
8/31/2018,2,23,S2,2306,23064,2.96,3.63,5.85,4.91,3.48,10.11,28.58,31.34,
8/31/2018,2,23,S2,2307,23073,3.1,3.79,6.44,4.47,3.14,12.4,44.57,50.39,
8/31/2018,2,23,S2,2307,23074,2.59,3.1,5.45,3.64,2.53,10.84,38.86,42.94,
8/31/2018,2,23,S2,2308,23083,2.93,3.66,6.49,4.72,3.18,12.27,44.29,49.17,
8/31/2018,2,23,S2,2308,23084,2.61,3.26,5.78,3.83,2.74,11.8,46.09,51.16,
8/31/2018,2,23,S2,2309,23093,3.12,4.04,7.93,5.35,3.56,13.3,44.36,48.31,
8/31/2018,2,23,S2,2309,23094,2.9,3.58,6.66,4.59,3.22,12.6,45.84,51.78,
8/31/2018,2,23,S2,2310,23103,2.72,3.49,6.7,4.74,3.24,13.22,40.93,44.86,
8/31/2018,2,23,S2,2310,23104,2.57,3.3,6.33,4.39,3.01,12.49,40.1,44.03,
8/31/2018,1,19,S3,1911,19113,2.33,2.91,5.16,3.68,2.53,9.78,32.6,36.21,
8/31/2018,1,19,S3,1911,19114,2.66,3.2,5.81,3.89,2.7,11.48,41.87,47.07,
8/31/2018,1,19,S3,1912,19123,2.32,2.85,5.13,3.4,2.27,9.67,33.5,36.61,
8/31/2018,1,19,S3,1912,19124,2.4,2.96,5.33,3.7,2.57,9.98,32.93,36.11,
8/31/2018,1,19,S3,1913,19133,2.33,2.99,5.48,3.76,2.48,10.28,35.51,38.76,
8/31/2018,1,19,S3,1913,19134,2.35,2.9,5.23,3.48,2.43,10.15,35.09,37.99,
8/31/2018,1,19,S3,1914,19143,2.48,3.55,6.99,5.06,3.09,12,28.75,30.21,
8/31/2018,1,19,S3,1914,19144,2.57,3.14,5.47,3.69,2.64,11.41,35.75,39.18,
8/31/2018,1,19,S3,1915,19153,3.23,4.39,7.96,6.19,4.1,13.77,31.44,33.81,
8/31/2018,1,19,S3,1915,19154,2.67,3.29,5.69,3.87,2.76,11.27,34.46,36.82,
8/31/2018,1,19,S3,1916,19163,2.52,3.16,5.78,3.75,2.64,12.4,41.14,44.82,
8/31/2018,1,19,S3,1916,19164,2.34,2.86,5.12,3.5,2.44,10.68,34.57,38.56,
8/31/2018,1,19,S3,1917,19173,2.79,3.97,7.61,5.83,3.75,13.44,40.26,44.29,
8/31/2018,1,19,S3,1917,19174,2.94,4.01,7.34,5.21,3.52,12.62,39.86,43.92,
8/31/2018,1,19,S3,1918,19183,3.21,4.85,9.66,6.57,3.85,14.14,42.25,46.21,
8/31/2018,1,19,S3,1918,19184,2.94,4,7.16,5.36,3.61,12.51,40.59,44.97,
8/31/2018,1,19,S3,1919,19193,2.94,4.06,7.4,5.71,3.87,12.93,38.08,41.31,
8/31/2018,1,19,S3,1919,19194,2.95,3.99,6.87,5.77,3.77,12.76,35.66,38.45,
8/31/2018,1,19,S3,1920,19203,2.33,2.92,5.41,3.55,2.41,10.71,40.71,45.31,
8/31/2018,1,19,S3,1920,19204,2.24,2.75,4.98,3.43,2.38,10.03,36.5,40.36,
8/31/2018,1,14,S2,1420,14204,2.2,2.76,5,3.41,2.38,9.77,34.3,37.49,
8/31/2018,1,14,S2,1420,14203,2.18,2.78,5.06,3.39,2.31,10.3,36.82,40.69,
8/31/2018,1,14,S2,1419,14194,2.42,3,5.31,3.64,2.5,11.03,40.27,43.55,
8/31/2018,1,14,S2,1419,14193,2.31,2.7,4.73,3.28,2.33,9.77,36.37,40.44,
8/31/2018,1,14,S2,1418,14184,2.16,2.54,4.44,2.99,2.14,8.9,32.24,34.89,
8/31/2018,1,14,S2,1418,14183,2.32,2.77,4.85,3.24,2.32,10.11,39.29,42.51,
8/31/2018,1,14,S2,1417,14174,2.36,2.87,5.15,3.45,2.34,11.24,38.08,40.88,
8/31/2018,1,14,S2,1417,14173,2.65,3.21,5.54,3.72,2.6,12.23,41.23,45.27,
8/31/2018,1,14,S2,1416,14164,2.34,2.82,5.11,3.26,2.27,11.05,37.83,40.68,
8/31/2018,1,14,S2,1416,14163,2.77,3.46,6.02,4.47,3.08,13.12,41.71,45.76,
8/31/2018,1,14,S2,1415,14154,2.57,3.16,5.54,3.88,2.72,12.01,39.38,42.72,
8/31/2018,1,14,S2,1415,14153,2.62,3.21,5.69,3.92,2.68,12.48,41.01,44.74,
8/31/2018,1,14,S2,1414,14144,2.94,3.48,5.88,4.29,3.03,11.67,41.01,44.73,
8/31/2018,1,14,S2,1414,14143,2.9,3.52,5.87,4.32,3.06,11.41,39.21,43.62,
8/31/2018,1,14,S2,1413,14134,2.89,3.67,6.26,4.53,3.2,12.67,44.7,48.99,
8/31/2018,1,14,S2,1413,14133,2.57,3.08,5.23,3.43,2.32,10.13,37.85,40.47,
8/31/2018,1,14,S2,1412,14124,2.66,3.16,5.49,3.8,2.68,11.45,42.59,47.33,
8/31/2018,1,14,S2,1412,14123,2.6,3.18,5.61,3.74,2.68,11.53,43.18,48.07,
8/31/2018,1,14,S2,1411,14114,2.47,3.03,5.41,3.63,2.64,11.66,44.53,48.83,
8/31/2018,1,14,S2,1411,14113,2.46,3.04,5.5,3.73,2.58,12,45.94,51.03,
8/31/2018,1,11,S4,1110,11104,2.46,3,5.46,3.71,2.57,11.37,39.36,43.61,
8/31/2018,1,11,S4,1110,11103,2.92,3.63,6.28,4.47,3.12,11.47,38.91,43.73,
8/31/2018,1,11,S4,1109,11094,2.29,2.73,4.85,3.21,2.31,9.81,36.19,39.62,
8/31/2018,1,11,S4,1109,11093,2.43,2.81,4.67,3.49,2.73,8.51,27.32,31.02,
8/31/2018,1,11,S4,1108,11084,2.45,3.06,5.57,3.81,2.57,10.86,38.53,42.12,
8/31/2018,1,11,S4,1108,11083,2.61,3.15,5.4,3.63,2.55,10.96,41.01,45.58,
8/31/2018,1,11,S4,1107,11074,2.82,3.36,5.93,3.97,2.79,12.32,47.75,52.89,
8/31/2018,1,11,S4,1107,11073,2.68,3.16,5.66,3.74,2.59,12.03,46.28,51.86,
8/31/2018,1,11,S4,1106,11064,2.65,3.24,5.75,3.81,2.64,12.29,47.64,53.17,
8/31/2018,1,11,S4,1106,11063,2.79,3.42,5.88,4.48,3.06,11.49,39.3,43.72,
8/31/2018,1,11,S4,1105,11054,3.2,3.62,5.43,4.6,3.82,9.9,29.16,33.06,
8/31/2018,1,11,S4,1105,11053,2.81,3.04,4.32,3.97,3.48,6.67,17.06,18.36,
8/31/2018,1,11,S4,1104,11044,2.82,3.37,5.85,3.84,2.81,12.06,43.37,47.81,
8/31/2018,1,11,S4,1104,11043,2.53,2.8,4.14,3.69,3.16,6.94,19.65,21.31,
8/31/2018,1,11,S4,1103,11034,2.84,3.88,7.33,5.14,3.29,12.97,43.94,48.51,
8/31/2018,1,11,S4,1103,11033,3.03,3.82,6.63,4.64,3.08,12.71,45.87,51.4,
8/31/2018,1,11,S4,1102,11024,2.3,2.79,4.94,3.51,2.38,9.57,32.96,35.86,
