"","DATE","Block","Plot","Treatment","Variety","Concentration","Wavelength","Reflectance"
"1085",2018-08-11,1,102,"T6","Syngenta NK Soybean S24-K2",2,560,4.875
"1086",2018-08-11,1,103,"T4","Pioneer P20T79R2",5,560,5.45
"1087",2018-08-11,1,104,"T7","Syngenta NK Soybean S24-K2",3,560,4.83
"1088",2018-08-11,1,105,"T9","Syngenta NK Soybean S24-K2",5,560,4.81
"1089",2018-08-11,1,106,"T2","Pioneer P20T79R2",3,560,5.34
"1090",2018-08-11,1,107,"T5","Pioneer P20T79R2",0,560,5.4
"1091",2018-08-11,1,108,"T3","Pioneer P20T79R2",4,560,5.545
"1092",2018-08-11,1,109,"T10","Syngenta NK Soybean S24-K2",0,560,4.825
"1093",2018-08-11,1,110,"T1","Pioneer P20T79R2",2,560,5.48
"1094",2018-08-11,2,201,"T9","Syngenta NK Soybean S24-K2",5,560,4.82
"1095",2018-08-11,2,202,"T2","Pioneer P20T79R2",3,560,5.49
"1096",2018-08-11,2,203,"T1","Pioneer P20T79R2",2,560,5.325
"1097",2018-08-11,2,204,"T5","Pioneer P20T79R2",0,560,5.385
"1098",2018-08-11,2,205,"T8","Syngenta NK Soybean S24-K2",4,560,4.805
"1099",2018-08-11,2,206,"T6","Syngenta NK Soybean S24-K2",2,560,4.97
"1100",2018-08-11,2,207,"T7","Syngenta NK Soybean S24-K2",3,560,4.86
"1101",2018-08-11,2,208,"T4","Pioneer P20T79R2",5,560,5.62
"1102",2018-08-11,2,209,"T3","Pioneer P20T79R2",4,560,5.37
"1103",2018-08-11,2,210,"T10","Syngenta NK Soybean S24-K2",0,560,4.955
"1104",2018-08-11,3,301,"T5","Pioneer P20T79R2",0,560,5.415
"1105",2018-08-11,3,302,"T6","Syngenta NK Soybean S24-K2",2,560,4.895
"1106",2018-08-11,3,303,"T3","Pioneer P20T79R2",4,560,5.435
"1107",2018-08-11,3,304,"T8","Syngenta NK Soybean S24-K2",4,560,4.85
"1108",2018-08-11,3,305,"T9","Syngenta NK Soybean S24-K2",5,560,4.955
"1109",2018-08-11,3,306,"T4","Pioneer P20T79R2",5,560,5.59
"1110",2018-08-11,3,307,"T1","Pioneer P20T79R2",2,560,5.45
"1111",2018-08-11,3,308,"T10","Syngenta NK Soybean S24-K2",0,560,4.965
"1112",2018-08-11,3,309,"T7","Syngenta NK Soybean S24-K2",3,560,4.87
"1113",2018-08-11,3,310,"T2","Pioneer P20T79R2",3,560,5.545
"1114",2018-08-11,4,401,"T3","Pioneer P20T79R2",4,560,5.315
"1115",2018-08-11,4,402,"T6","Syngenta NK Soybean S24-K2",2,560,4.795
"1116",2018-08-11,4,403,"T5","Pioneer P20T79R2",0,560,5.29
"1117",2018-08-11,4,404,"T2","Pioneer P20T79R2",3,560,5.365
"1118",2018-08-11,4,405,"T1","Pioneer P20T79R2",2,560,5.61
"1119",2018-08-11,4,406,"T4","Pioneer P20T79R2",5,560,5.56
"1120",2018-08-11,4,407,"T10","Syngenta NK Soybean S24-K2",0,560,4.855
"1121",2018-08-11,4,408,"T8","Syngenta NK Soybean S24-K2",4,560,4.93
"1122",2018-08-11,4,409,"T7","Syngenta NK Soybean S24-K2",3,560,4.855
"1123",2018-08-11,4,410,"T9","Syngenta NK Soybean S24-K2",5,560,4.955
"1124",2018-08-11,5,501,"T10","Syngenta NK Soybean S24-K2",0,560,4.88
"1125",2018-08-11,5,502,"T2","Pioneer P20T79R2",3,560,5.435
"1126",2018-08-11,5,503,"T5","Pioneer P20T79R2",0,560,5.365
"1127",2018-08-11,5,504,"T8","Syngenta NK Soybean S24-K2",4,560,4.705
"1128",2018-08-11,5,505,"T7","Syngenta NK Soybean S24-K2",3,560,4.915
"1129",2018-08-11,5,506,"T9","Syngenta NK Soybean S24-K2",5,560,4.76
"1130",2018-08-11,5,507,"T6","Syngenta NK Soybean S24-K2",2,560,4.87
"1131",2018-08-11,5,508,"T4","Pioneer P20T79R2",5,560,5.355
"1132",2018-08-11,5,509,"T3","Pioneer P20T79R2",4,560,5.45
"1133",2018-08-11,5,510,"T1","Pioneer P20T79R2",2,560,5.485
"1134",2018-08-11,6,601,"T3","Pioneer P20T79R2",4,560,5.34
"1135",2018-08-11,6,602,"T6","Syngenta NK Soybean S24-K2",2,560,4.79
"1136",2018-08-11,6,603,"T1","Pioneer P20T79R2",2,560,5.435
"1137",2018-08-11,6,604,"T5","Pioneer P20T79R2",0,560,5.29
"1138",2018-08-11,6,605,"T8","Syngenta NK Soybean S24-K2",4,560,4.98
"1139",2018-08-11,6,606,"T7","Syngenta NK Soybean S24-K2",3,560,4.775
"1140",2018-08-11,6,607,"T4","Pioneer P20T79R2",5,560,5.385
"1141",2018-08-11,6,608,"T9","Syngenta NK Soybean S24-K2",5,560,4.77
"1142",2018-08-11,6,609,"T2","Pioneer P20T79R2",3,560,5.42
"1143",2018-08-11,6,610,"T10","Syngenta NK Soybean S24-K2",0,560,4.655
"1144",2018-08-18,1,101,"T8","Syngenta NK Soybean S24-K2",4,560,5.005
"1145",2018-08-18,1,102,"T6","Syngenta NK Soybean S24-K2",2,560,4.995
"1146",2018-08-18,1,103,"T4","Pioneer P20T79R2",5,560,5.25
"1147",2018-08-18,1,104,"T7","Syngenta NK Soybean S24-K2",3,560,4.915
"1148",2018-08-18,1,105,"T9","Syngenta NK Soybean S24-K2",5,560,4.84
"1149",2018-08-18,1,106,"T2","Pioneer P20T79R2",3,560,5.55
"1150",2018-08-18,1,107,"T5","Pioneer P20T79R2",0,560,5.27
"1151",2018-08-18,1,108,"T3","Pioneer P20T79R2",4,560,5.64
"1152",2018-08-18,1,109,"T10","Syngenta NK Soybean S24-K2",0,560,4.96
"1153",2018-08-18,1,110,"T1","Pioneer P20T79R2",2,560,5.62
"1154",2018-08-18,2,201,"T9","Syngenta NK Soybean S24-K2",5,560,4.98
"1155",2018-08-18,2,202,"T2","Pioneer P20T79R2",3,560,5.575
"1156",2018-08-18,2,203,"T1","Pioneer P20T79R2",2,560,5.47
"1157",2018-08-18,2,204,"T5","Pioneer P20T79R2",0,560,5.62
"1158",2018-08-18,2,205,"T8","Syngenta NK Soybean S24-K2",4,560,4.935
"1159",2018-08-18,2,206,"T6","Syngenta NK Soybean S24-K2",2,560,5.015
"1160",2018-08-18,2,207,"T7","Syngenta NK Soybean S24-K2",3,560,4.99
"1161",2018-08-18,2,208,"T4","Pioneer P20T79R2",5,560,5.52
"1162",2018-08-18,2,209,"T3","Pioneer P20T79R2",4,560,5.185
"1163",2018-08-18,2,210,"T10","Syngenta NK Soybean S24-K2",0,560,4.765
"1164",2018-08-18,3,301,"T5","Pioneer P20T79R2",0,560,5.505
"1165",2018-08-18,3,302,"T6","Syngenta NK Soybean S24-K2",2,560,5.245
"1166",2018-08-18,3,303,"T3","Pioneer P20T79R2",4,560,5.595
"1167",2018-08-18,3,304,"T8","Syngenta NK Soybean S24-K2",4,560,4.87
"1168",2018-08-18,3,305,"T9","Syngenta NK Soybean S24-K2",5,560,5.005
"1169",2018-08-18,3,306,"T4","Pioneer P20T79R2",5,560,5.605
"1170",2018-08-18,3,307,"T1","Pioneer P20T79R2",2,560,5.375
"1171",2018-08-18,3,308,"T10","Syngenta NK Soybean S24-K2",0,560,5.08
"1172",2018-08-18,3,309,"T7","Syngenta NK Soybean S24-K2",3,560,4.745
"1173",2018-08-18,3,310,"T2","Pioneer P20T79R2",3,560,5.515
"1174",2018-08-18,4,401,"T3","Pioneer P20T79R2",4,560,5.355
"1175",2018-08-18,4,402,"T6","Syngenta NK Soybean S24-K2",2,560,5.055
"1176",2018-08-18,4,403,"T5","Pioneer P20T79R2",0,560,5.225
"1177",2018-08-18,4,404,"T2","Pioneer P20T79R2",3,560,5.59
"1178",2018-08-18,4,405,"T1","Pioneer P20T79R2",2,560,5.645
"1179",2018-08-18,4,406,"T4","Pioneer P20T79R2",5,560,5.555
"1180",2018-08-18,4,407,"T10","Syngenta NK Soybean S24-K2",0,560,5.155
"1181",2018-08-18,4,408,"T8","Syngenta NK Soybean S24-K2",4,560,5.05
"1182",2018-08-18,4,409,"T7","Syngenta NK Soybean S24-K2",3,560,5.055
"1183",2018-08-18,4,410,"T9","Syngenta NK Soybean S24-K2",5,560,4.785
"1184",2018-08-18,5,501,"T10","Syngenta NK Soybean S24-K2",0,560,5.34
"1185",2018-08-18,5,502,"T2","Pioneer P20T79R2",3,560,5.49
"1186",2018-08-18,5,503,"T5","Pioneer P20T79R2",0,560,5.72
"1187",2018-08-18,5,504,"T8","Syngenta NK Soybean S24-K2",4,560,4.975
"1188",2018-08-18,5,505,"T7","Syngenta NK Soybean S24-K2",3,560,5.235
"1189",2018-08-18,5,506,"T9","Syngenta NK Soybean S24-K2",5,560,5.09
"1190",2018-08-18,5,507,"T6","Syngenta NK Soybean S24-K2",2,560,4.865
"1191",2018-08-18,5,508,"T4","Pioneer P20T79R2",5,560,5.53
"1192",2018-08-18,5,509,"T3","Pioneer P20T79R2",4,560,5.34
"1193",2018-08-18,5,510,"T1","Pioneer P20T79R2",2,560,5.565
"1194",2018-08-18,6,601,"T3","Pioneer P20T79R2",4,560,5.495
"1195",2018-08-18,6,602,"T6","Syngenta NK Soybean S24-K2",2,560,4.915
"1196",2018-08-18,6,603,"T1","Pioneer P20T79R2",2,560,5.49
"1197",2018-08-18,6,604,"T5","Pioneer P20T79R2",0,560,5.315
"1198",2018-08-18,6,605,"T8","Syngenta NK Soybean S24-K2",4,560,5.12
"1199",2018-08-18,6,606,"T7","Syngenta NK Soybean S24-K2",3,560,4.97
"1200",2018-08-18,6,607,"T4","Pioneer P20T79R2",5,560,5.415
"1201",2018-08-18,6,608,"T9","Syngenta NK Soybean S24-K2",5,560,4.9
"1202",2018-08-18,6,609,"T2","Pioneer P20T79R2",3,560,5.6
"1203",2018-08-18,6,610,"T10","Syngenta NK Soybean S24-K2",0,560,4.635
"1204",2018-08-25,1,101,"T8","Syngenta NK Soybean S24-K2",4,560,6.535
"1205",2018-08-25,1,102,"T6","Syngenta NK Soybean S24-K2",2,560,6.93
"1206",2018-08-25,1,103,"T4","Pioneer P20T79R2",5,560,7.36
"1207",2018-08-25,1,104,"T7","Syngenta NK Soybean S24-K2",3,560,6.335
"1208",2018-08-25,1,105,"T9","Syngenta NK Soybean S24-K2",5,560,7.25
"1209",2018-08-25,1,106,"T2","Pioneer P20T79R2",3,560,5.93
"1210",2018-08-25,1,107,"T5","Pioneer P20T79R2",0,560,6.255
"1211",2018-08-25,1,108,"T3","Pioneer P20T79R2",4,560,7.135
"1212",2018-08-25,1,109,"T10","Syngenta NK Soybean S24-K2",0,560,6.965
"1213",2018-08-25,1,110,"T1","Pioneer P20T79R2",2,560,5.99
"1214",2018-08-25,2,201,"T9","Syngenta NK Soybean S24-K2",5,560,6.56
"1215",2018-08-25,2,202,"T2","Pioneer P20T79R2",3,560,8.145
"1216",2018-08-25,2,203,"T1","Pioneer P20T79R2",2,560,6.85
"1217",2018-08-25,2,204,"T5","Pioneer P20T79R2",0,560,7.61
"1218",2018-08-25,2,205,"T8","Syngenta NK Soybean S24-K2",4,560,7.65
"1219",2018-08-25,2,206,"T6","Syngenta NK Soybean S24-K2",2,560,6.67
"1220",2018-08-25,2,207,"T7","Syngenta NK Soybean S24-K2",3,560,8.59
"1221",2018-08-25,2,208,"T4","Pioneer P20T79R2",5,560,6.815
"1222",2018-08-25,2,209,"T3","Pioneer P20T79R2",4,560,7.25
"1223",2018-08-25,2,210,"T10","Syngenta NK Soybean S24-K2",0,560,7.155
"1224",2018-08-25,3,301,"T5","Pioneer P20T79R2",0,560,7.72
"1225",2018-08-25,3,302,"T6","Syngenta NK Soybean S24-K2",2,560,7.1
"1226",2018-08-25,3,303,"T3","Pioneer P20T79R2",4,560,8.305
"1227",2018-08-25,3,304,"T8","Syngenta NK Soybean S24-K2",4,560,7.7
"1228",2018-08-25,3,305,"T9","Syngenta NK Soybean S24-K2",5,560,6.805
"1229",2018-08-25,3,306,"T4","Pioneer P20T79R2",5,560,6.255
"1230",2018-08-25,3,307,"T1","Pioneer P20T79R2",2,560,7.085
"1231",2018-08-25,3,308,"T10","Syngenta NK Soybean S24-K2",0,560,7.19
"1232",2018-08-25,3,309,"T7","Syngenta NK Soybean S24-K2",3,560,6.29
"1233",2018-08-25,3,310,"T2","Pioneer P20T79R2",3,560,5.48
"1234",2018-08-25,4,401,"T3","Pioneer P20T79R2",4,560,7.185
"1235",2018-08-25,4,402,"T6","Syngenta NK Soybean S24-K2",2,560,7.045
"1236",2018-08-25,4,403,"T5","Pioneer P20T79R2",0,560,6.355
"1237",2018-08-25,4,404,"T2","Pioneer P20T79R2",3,560,6.835
"1238",2018-08-25,4,405,"T1","Pioneer P20T79R2",2,560,7.41
"1239",2018-08-25,4,406,"T4","Pioneer P20T79R2",5,560,8.05
"1240",2018-08-25,4,407,"T10","Syngenta NK Soybean S24-K2",0,560,7.055
"1241",2018-08-25,4,408,"T8","Syngenta NK Soybean S24-K2",4,560,7.135
"1242",2018-08-25,4,409,"T7","Syngenta NK Soybean S24-K2",3,560,6.455
"1243",2018-08-25,4,410,"T9","Syngenta NK Soybean S24-K2",5,560,7.33
"1244",2018-08-25,5,501,"T10","Syngenta NK Soybean S24-K2",0,560,7.21
"1245",2018-08-25,5,502,"T2","Pioneer P20T79R2",3,560,6.55
"1246",2018-08-25,5,503,"T5","Pioneer P20T79R2",0,560,7.85
"1247",2018-08-25,5,504,"T8","Syngenta NK Soybean S24-K2",4,560,8.23
"1248",2018-08-25,5,505,"T7","Syngenta NK Soybean S24-K2",3,560,7.775
"1249",2018-08-25,5,506,"T9","Syngenta NK Soybean S24-K2",5,560,6.905
"1250",2018-08-25,5,507,"T6","Syngenta NK Soybean S24-K2",2,560,6.82
"1251",2018-08-25,5,508,"T4","Pioneer P20T79R2",5,560,5.805
"1252",2018-08-25,5,509,"T3","Pioneer P20T79R2",4,560,6.425
"1253",2018-08-25,5,510,"T1","Pioneer P20T79R2",2,560,6.23
"1254",2018-08-25,6,601,"T3","Pioneer P20T79R2",4,560,8.22
"1255",2018-08-25,6,602,"T6","Syngenta NK Soybean S24-K2",2,560,8.235
"1256",2018-08-25,6,603,"T1","Pioneer P20T79R2",2,560,6.455
"1257",2018-08-25,6,604,"T5","Pioneer P20T79R2",0,560,7.14
"1258",2018-08-25,6,605,"T8","Syngenta NK Soybean S24-K2",4,560,6.75
"1259",2018-08-25,6,606,"T7","Syngenta NK Soybean S24-K2",3,560,6.97
"1260",2018-08-25,6,607,"T4","Pioneer P20T79R2",5,560,7.015
"1261",2018-08-25,6,608,"T9","Syngenta NK Soybean S24-K2",5,560,7.92
"1262",2018-08-25,6,609,"T2","Pioneer P20T79R2",3,560,7.49
"1263",2018-08-25,6,610,"T10","Syngenta NK Soybean S24-K2",0,560,7.93
"1264",2018-06-29,1,101,"T8","Syngenta NK Soybean S24-K2",4,610,5.75
"1265",2018-06-29,1,102,"T6","Syngenta NK Soybean S24-K2",2,610,5.29
"1266",2018-06-29,1,103,"T4","Pioneer P20T79R2",5,610,6.01
"1267",2018-06-29,1,104,"T7","Syngenta NK Soybean S24-K2",3,610,4.85
"1268",2018-06-29,1,105,"T9","Syngenta NK Soybean S24-K2",5,610,5.91
"1269",2018-06-29,1,106,"T2","Pioneer P20T79R2",3,610,5.865
"1270",2018-06-29,1,107,"T5","Pioneer P20T79R2",0,610,5.765
"1271",2018-06-29,1,108,"T3","Pioneer P20T79R2",4,610,5.795
"1272",2018-06-29,1,109,"T10","Syngenta NK Soybean S24-K2",0,610,6.685
"1273",2018-06-29,1,110,"T1","Pioneer P20T79R2",2,610,6.555
"1274",2018-06-29,2,201,"T9","Syngenta NK Soybean S24-K2",5,610,5.315
"1275",2018-06-29,2,202,"T2","Pioneer P20T79R2",3,610,5.27
"1276",2018-06-29,2,203,"T1","Pioneer P20T79R2",2,610,4.635
"1277",2018-06-29,2,204,"T5","Pioneer P20T79R2",0,610,5.395
"1278",2018-06-29,2,205,"T8","Syngenta NK Soybean S24-K2",4,610,5.67
"1279",2018-06-29,2,206,"T6","Syngenta NK Soybean S24-K2",2,610,6.855
"1280",2018-06-29,2,207,"T7","Syngenta NK Soybean S24-K2",3,610,5.93
"1281",2018-06-29,2,208,"T4","Pioneer P20T79R2",5,610,6.01
"1282",2018-06-29,2,209,"T3","Pioneer P20T79R2",4,610,8.7
"1283",2018-06-29,2,210,"T10","Syngenta NK Soybean S24-K2",0,610,6.9
"1284",2018-06-29,3,301,"T5","Pioneer P20T79R2",0,610,6.005
"1285",2018-06-29,3,302,"T6","Syngenta NK Soybean S24-K2",2,610,6.105
"1286",2018-06-29,3,303,"T3","Pioneer P20T79R2",4,610,6.16
"1287",2018-06-29,3,304,"T8","Syngenta NK Soybean S24-K2",4,610,5.435
"1288",2018-06-29,3,305,"T9","Syngenta NK Soybean S24-K2",5,610,6.045
"1289",2018-06-29,3,306,"T4","Pioneer P20T79R2",5,610,5.985
"1290",2018-06-29,3,307,"T1","Pioneer P20T79R2",2,610,5.6
"1291",2018-06-29,3,308,"T10","Syngenta NK Soybean S24-K2",0,610,5.68
"1292",2018-06-29,3,309,"T7","Syngenta NK Soybean S24-K2",3,610,6.515
"1293",2018-06-29,3,310,"T2","Pioneer P20T79R2",3,610,6.55
"1294",2018-06-29,4,401,"T3","Pioneer P20T79R2",4,610,5.42
"1295",2018-06-29,4,402,"T6","Syngenta NK Soybean S24-K2",2,610,5.42
"1296",2018-06-29,4,403,"T5","Pioneer P20T79R2",0,610,5.07
"1297",2018-06-29,4,404,"T2","Pioneer P20T79R2",3,610,5.325
"1298",2018-06-29,4,405,"T1","Pioneer P20T79R2",2,610,6.87
"1299",2018-06-29,4,406,"T4","Pioneer P20T79R2",5,610,6.565
"1300",2018-06-29,4,407,"T10","Syngenta NK Soybean S24-K2",0,610,5.39
"1301",2018-06-29,4,408,"T8","Syngenta NK Soybean S24-K2",4,610,5.62
"1302",2018-06-29,4,409,"T7","Syngenta NK Soybean S24-K2",3,610,6.66
"1303",2018-06-29,4,410,"T9","Syngenta NK Soybean S24-K2",5,610,8.095
"1304",2018-06-29,5,501,"T10","Syngenta NK Soybean S24-K2",0,610,5.57
"1305",2018-06-29,5,502,"T2","Pioneer P20T79R2",3,610,6.405
"1306",2018-06-29,5,503,"T5","Pioneer P20T79R2",0,610,5.74
"1307",2018-06-29,5,504,"T8","Syngenta NK Soybean S24-K2",4,610,5.4
"1308",2018-06-29,5,505,"T7","Syngenta NK Soybean S24-K2",3,610,6.285
"1309",2018-06-29,5,506,"T9","Syngenta NK Soybean S24-K2",5,610,7.095
"1310",2018-06-29,5,507,"T6","Syngenta NK Soybean S24-K2",2,610,6.095
"1311",2018-06-29,5,508,"T4","Pioneer P20T79R2",5,610,6.035
"1312",2018-06-29,5,509,"T3","Pioneer P20T79R2",4,610,7.75
"1313",2018-06-29,5,510,"T1","Pioneer P20T79R2",2,610,6.615
"1314",2018-06-29,6,601,"T3","Pioneer P20T79R2",4,610,6.465
"1315",2018-06-29,6,602,"T6","Syngenta NK Soybean S24-K2",2,610,5.87
"1316",2018-06-29,6,603,"T1","Pioneer P20T79R2",2,610,6.01
"1317",2018-06-29,6,604,"T5","Pioneer P20T79R2",0,610,6.315
"1318",2018-06-29,6,605,"T8","Syngenta NK Soybean S24-K2",4,610,6.315
"1319",2018-06-29,6,606,"T7","Syngenta NK Soybean S24-K2",3,610,6.5
"1320",2018-06-29,6,607,"T4","Pioneer P20T79R2",5,610,6.57
"1321",2018-06-29,6,608,"T9","Syngenta NK Soybean S24-K2",5,610,6.905
"1322",2018-06-29,6,609,"T2","Pioneer P20T79R2",3,610,7.12
"1323",2018-06-29,6,610,"T10","Syngenta NK Soybean S24-K2",0,610,7.87
"1324",2018-07-21,1,101,"T8","Syngenta NK Soybean S24-K2",4,610,3.71
"1325",2018-07-21,1,102,"T6","Syngenta NK Soybean S24-K2",2,610,3.545
"1326",2018-07-21,1,103,"T4","Pioneer P20T79R2",5,610,4.055
"1327",2018-07-21,1,104,"T7","Syngenta NK Soybean S24-K2",3,610,3.305
"1328",2018-07-21,1,105,"T9","Syngenta NK Soybean S24-K2",5,610,3.845
"1329",2018-07-21,1,106,"T2","Pioneer P20T79R2",3,610,4.205
"1330",2018-07-21,1,107,"T5","Pioneer P20T79R2",0,610,4.15
"1331",2018-07-21,1,108,"T3","Pioneer P20T79R2",4,610,4.26
"1332",2018-07-21,1,109,"T10","Syngenta NK Soybean S24-K2",0,610,4.025
"1333",2018-07-21,1,110,"T1","Pioneer P20T79R2",2,610,4.335
"1334",2018-07-21,2,201,"T9","Syngenta NK Soybean S24-K2",5,610,3.255
"1335",2018-07-21,2,202,"T2","Pioneer P20T79R2",3,610,3.81
"1336",2018-07-21,2,203,"T1","Pioneer P20T79R2",2,610,3.78
"1337",2018-07-21,2,204,"T5","Pioneer P20T79R2",0,610,3.83
"1338",2018-07-21,2,205,"T8","Syngenta NK Soybean S24-K2",4,610,3.455
"1339",2018-07-21,2,206,"T6","Syngenta NK Soybean S24-K2",2,610,3.755
"1340",2018-07-21,2,207,"T7","Syngenta NK Soybean S24-K2",3,610,3.715
"1341",2018-07-21,2,208,"T4","Pioneer P20T79R2",5,610,4.495
"1342",2018-07-21,2,209,"T3","Pioneer P20T79R2",4,610,5.005
"1343",2018-07-21,2,210,"T10","Syngenta NK Soybean S24-K2",0,610,3.91
"1344",2018-07-21,3,301,"T5","Pioneer P20T79R2",0,610,4.015
"1345",2018-07-21,3,302,"T6","Syngenta NK Soybean S24-K2",2,610,3.905
"1346",2018-07-21,3,303,"T3","Pioneer P20T79R2",4,610,4.215
"1347",2018-07-21,3,304,"T8","Syngenta NK Soybean S24-K2",4,610,3.68
"1348",2018-07-21,3,305,"T9","Syngenta NK Soybean S24-K2",5,610,3.72
"1349",2018-07-21,3,306,"T4","Pioneer P20T79R2",5,610,4.4
"1350",2018-07-21,3,307,"T1","Pioneer P20T79R2",2,610,4.355
"1351",2018-07-21,3,308,"T10","Syngenta NK Soybean S24-K2",0,610,4.365
"1352",2018-07-21,3,309,"T7","Syngenta NK Soybean S24-K2",3,610,4.165
"1353",2018-07-21,3,310,"T2","Pioneer P20T79R2",3,610,5
"1354",2018-07-21,4,401,"T3","Pioneer P20T79R2",4,610,4.085
"1355",2018-07-21,4,402,"T6","Syngenta NK Soybean S24-K2",2,610,3.555
"1356",2018-07-21,4,403,"T5","Pioneer P20T79R2",0,610,4.07
"1357",2018-07-21,4,404,"T2","Pioneer P20T79R2",3,610,4.44
"1358",2018-07-21,4,405,"T1","Pioneer P20T79R2",2,610,4.405
"1359",2018-07-21,4,406,"T4","Pioneer P20T79R2",5,610,4.69
"1360",2018-07-21,4,407,"T10","Syngenta NK Soybean S24-K2",0,610,4.015
"1361",2018-07-21,4,408,"T8","Syngenta NK Soybean S24-K2",4,610,3.93
"1362",2018-07-21,4,409,"T7","Syngenta NK Soybean S24-K2",3,610,4.13
"1363",2018-07-21,4,410,"T9","Syngenta NK Soybean S24-K2",5,610,4.51
"1364",2018-07-21,5,501,"T10","Syngenta NK Soybean S24-K2",0,610,3.69
"1365",2018-07-21,5,502,"T2","Pioneer P20T79R2",3,610,4.325
"1366",2018-07-21,5,503,"T5","Pioneer P20T79R2",0,610,4.325
"1367",2018-07-21,5,504,"T8","Syngenta NK Soybean S24-K2",4,610,3.35
"1368",2018-07-21,5,505,"T7","Syngenta NK Soybean S24-K2",3,610,4.28
"1369",2018-07-21,5,506,"T9","Syngenta NK Soybean S24-K2",5,610,3.87
"1370",2018-07-21,5,507,"T6","Syngenta NK Soybean S24-K2",2,610,3.825
"1371",2018-07-21,5,508,"T4","Pioneer P20T79R2",5,610,4.74
"1372",2018-07-21,5,509,"T3","Pioneer P20T79R2",4,610,5.255
"1373",2018-07-21,5,510,"T1","Pioneer P20T79R2",2,610,4.825
"1374",2018-07-21,6,601,"T3","Pioneer P20T79R2",4,610,4.555
"1375",2018-07-21,6,602,"T6","Syngenta NK Soybean S24-K2",2,610,3.695
"1376",2018-07-21,6,603,"T1","Pioneer P20T79R2",2,610,4.21
"1377",2018-07-21,6,604,"T5","Pioneer P20T79R2",0,610,4.415
"1378",2018-07-21,6,605,"T8","Syngenta NK Soybean S24-K2",4,610,4.3
"1379",2018-07-21,6,606,"T7","Syngenta NK Soybean S24-K2",3,610,3.98
"1380",2018-07-21,6,607,"T4","Pioneer P20T79R2",5,610,4.825
"1381",2018-07-21,6,608,"T9","Syngenta NK Soybean S24-K2",5,610,3.755
"1382",2018-07-21,6,609,"T2","Pioneer P20T79R2",3,610,4.715
"1383",2018-07-21,6,610,"T10","Syngenta NK Soybean S24-K2",0,610,3.945
"1384",2018-07-29,1,101,"T8","Syngenta NK Soybean S24-K2",4,610,2.705
"1385",2018-07-29,1,102,"T6","Syngenta NK Soybean S24-K2",2,610,2.675
"1386",2018-07-29,1,103,"T4","Pioneer P20T79R2",5,610,2.7
"1387",2018-07-29,1,104,"T7","Syngenta NK Soybean S24-K2",3,610,2.56
"1388",2018-07-29,1,105,"T9","Syngenta NK Soybean S24-K2",5,610,2.755
"1389",2018-07-29,1,106,"T2","Pioneer P20T79R2",3,610,2.805
"1390",2018-07-29,1,107,"T5","Pioneer P20T79R2",0,610,2.915
"1391",2018-07-29,1,108,"T3","Pioneer P20T79R2",4,610,2.89
"1392",2018-07-29,1,109,"T10","Syngenta NK Soybean S24-K2",0,610,2.79
"1393",2018-07-29,1,110,"T1","Pioneer P20T79R2",2,610,2.94
"1394",2018-07-29,2,201,"T9","Syngenta NK Soybean S24-K2",5,610,2.445
"1395",2018-07-29,2,202,"T2","Pioneer P20T79R2",3,610,2.575
"1396",2018-07-29,2,203,"T1","Pioneer P20T79R2",2,610,2.625
"1397",2018-07-29,2,204,"T5","Pioneer P20T79R2",0,610,2.645
"1398",2018-07-29,2,205,"T8","Syngenta NK Soybean S24-K2",4,610,2.715
"1399",2018-07-29,2,206,"T6","Syngenta NK Soybean S24-K2",2,610,2.775
"1400",2018-07-29,2,207,"T7","Syngenta NK Soybean S24-K2",3,610,2.805
"1401",2018-07-29,2,208,"T4","Pioneer P20T79R2",5,610,3.2
"1402",2018-07-29,2,209,"T3","Pioneer P20T79R2",4,610,3.135
"1403",2018-07-29,2,210,"T10","Syngenta NK Soybean S24-K2",0,610,2.775
"1404",2018-07-29,3,301,"T5","Pioneer P20T79R2",0,610,2.625
"1405",2018-07-29,3,302,"T6","Syngenta NK Soybean S24-K2",2,610,2.64
"1406",2018-07-29,3,303,"T3","Pioneer P20T79R2",4,610,2.75
"1407",2018-07-29,3,304,"T8","Syngenta NK Soybean S24-K2",4,610,2.575
"1408",2018-07-29,3,305,"T9","Syngenta NK Soybean S24-K2",5,610,2.755
"1409",2018-07-29,3,306,"T4","Pioneer P20T79R2",5,610,2.815
"1410",2018-07-29,3,307,"T1","Pioneer P20T79R2",2,610,2.99
"1411",2018-07-29,3,308,"T10","Syngenta NK Soybean S24-K2",0,610,2.725
"1412",2018-07-29,3,309,"T7","Syngenta NK Soybean S24-K2",3,610,2.815
"1413",2018-07-29,3,310,"T2","Pioneer P20T79R2",3,610,3.015
"1414",2018-07-29,4,401,"T3","Pioneer P20T79R2",4,610,2.595
"1415",2018-07-29,4,402,"T6","Syngenta NK Soybean S24-K2",2,610,2.615
"1416",2018-07-29,4,403,"T5","Pioneer P20T79R2",0,610,2.665
"1417",2018-07-29,4,404,"T2","Pioneer P20T79R2",3,610,2.68
"1418",2018-07-29,4,405,"T1","Pioneer P20T79R2",2,610,2.9
"1419",2018-07-29,4,406,"T4","Pioneer P20T79R2",5,610,2.935
"1420",2018-07-29,4,407,"T10","Syngenta NK Soybean S24-K2",0,610,2.645
