"","DATE","Block","Plot","Treatment","Variety","Concentration","Wavelength","Reflectance","Yield","2018-07-13_Incidence","2018-07-13_Severity","2018-07-22_Incidence","2018-07-22_Severity","2018-07-28_Incidence","2018-07-28_Severity","2018-08-06_Incidence","2018-08-06_Severity","2018-08-13_Incidence","2018-08-13_Severity","2018-08-18_Incidence","2018-08-18_Severity","2018-08-25_Incidence","2018-08-25_Severity","2018-09-01_Incidence","2018-09-01_Severity"
"2465",2018-08-18,6,609,"T2","Pioneer P20T79R2",3,710,10.62,54.74630413,0,0,0,0,0,0,0,0,4.247104247,3,16.21621622,8,53,40,65,50
"2466",2018-08-18,6,610,"T10","Syngenta NK Soybean S24-K2",0,710,9.65,51.9481196,0,0,0,0,0.414078675,0,0.414078675,0,17.80538302,7,60,20,80,50,85,60
"2467",2018-08-25,1,101,"T8","Syngenta NK Soybean S24-K2",4,710,12.81,53.80610166,0,0,0,0,0.414078675,0.5,0.414078675,0.85,21.5320911,8,42,30,77,60,88,85
"2468",2018-08-25,1,102,"T6","Syngenta NK Soybean S24-K2",2,710,13.355,55.94978067,0,0,0,0,0,0,0.865800866,0,19.48051948,8,25,15,75,60,85,70
"2469",2018-08-25,1,103,"T4","Pioneer P20T79R2",5,710,13.47,47.09847393,0,0,0,0,0.892857143,0.5,1.339285714,1,23.21428571,20,50,40,80,70,90,80
"2470",2018-08-25,1,104,"T7","Syngenta NK Soybean S24-K2",3,710,12.03,45.88508259,0,0,0,0,0,0,0.907029478,0.85,18.14058957,30,45,50,73,70,85,80
"2471",2018-08-25,1,105,"T9","Syngenta NK Soybean S24-K2",5,710,12.63,53.18555167,0,0,0,0,0,0,0,0,16.38095238,10,25,20,63,40,70,50
"2472",2018-08-25,1,106,"T2","Pioneer P20T79R2",3,710,12.145,45.56499408,0.865800866,0.5,3.03030303,2,6.493506494,5,8.225108225,8,40,45,65,70,92,85,98,95
"2473",2018-08-25,1,107,"T5","Pioneer P20T79R2",0,710,12.1,48.80316199,0,0,0,0,0.344234079,0.5,0.688468158,0.85,20.65404475,25,40,45,82,65,90,80
"2474",2018-08-25,1,108,"T3","Pioneer P20T79R2",4,710,13.035,55.72771708,0,0,0.366300366,1,1.098901099,1,2.197802198,2,17.21611722,15,45,25,78,35,90,70
"2475",2018-08-25,1,109,"T10","Syngenta NK Soybean S24-K2",0,710,12.305,57.32389568,0,0,0.772200772,0,0.772200772,0.5,0.386100386,0.85,8.494208494,2,30,10,75,30,80,65
"2476",2018-08-25,1,110,"T1","Pioneer P20T79R2",2,710,11.74,56.41190616,0,0,0,0,0,0,0,0,14.06593407,5,40,15,60,40,70,50
"2477",2018-08-25,2,201,"T9","Syngenta NK Soybean S24-K2",5,710,13.05,53.48158457,0,0,0,0,0.386100386,0,0.386100386,0.85,11.1969112,2,27.41312741,7,70,45,75,85
"2478",2018-08-25,2,202,"T2","Pioneer P20T79R2",3,710,14.445,55.26662769,0,0,0,0,0.361663653,0.5,0.361663653,0.85,8.679927667,5,20.97649186,10,65,65,75,75
"2479",2018-08-25,2,203,"T1","Pioneer P20T79R2",2,710,13.12,52.50317557,0.772200772,0.5,1.544401544,2,2.316602317,1,4.247104247,3,17.37451737,20,50,40,90,55,96,96
"2480",2018-08-25,2,204,"T5","Pioneer P20T79R2",0,710,13.855,51.33591062,0,0,0,0,0,0,0,0,13.85281385,12,38,25,63,50,70,65
"2481",2018-08-25,2,205,"T8","Syngenta NK Soybean S24-K2",4,710,14.19,47.52276788,0,0,0,0,1.207243461,0,2.012072435,1,24.14486922,12,45,35,80,60,92,88
"2482",2018-08-25,2,206,"T6","Syngenta NK Soybean S24-K2",2,710,13.355,50.70979105,0.408163265,0.5,1.224489796,1,3.673469388,0.5,4.081632653,2,17.55102041,5,30,12,90,80,97,99
"2483",2018-08-25,2,207,"T7","Syngenta NK Soybean S24-K2",3,710,15.13,56.22523189,0,0,0,0,0.361663653,0.5,0.723327306,1,11.21157324,8,22.42314647,13,60,48,65,55
"2484",2018-08-25,2,208,"T4","Pioneer P20T79R2",5,710,13.11,48.16864132,0,0,0,0,0.816326531,0.5,0.816326531,1,21.2244898,20,40,40,75,50,80,75
"2485",2018-08-25,2,209,"T3","Pioneer P20T79R2",4,710,13.29,56.65423805,0,0,0.751879699,0,0.37593985,0.5,1,1,10.90225564,2,33.83458647,10,67,25,80,52
"2486",2018-08-25,2,210,"T10","Syngenta NK Soybean S24-K2",0,710,12.97,53.45098394,0,0,0,0,0,0,0,0,27.56892231,18,45,35,68,50,80,70
"2487",2018-08-25,3,301,"T5","Pioneer P20T79R2",0,710,13.595,55.04236832,0,0,0,0,0,0,0.460829493,0,12.90322581,6,25,10,62,25,70,40
"2488",2018-08-25,3,302,"T6","Syngenta NK Soybean S24-K2",2,710,13.275,52.49310207,0,0,0.680272109,0,0.680272109,0.5,1.020408163,1,10.20408163,6,27.21088435,12,70,45,88,80
"2489",2018-08-25,3,303,"T3","Pioneer P20T79R2",4,710,14.515,55.8859003,0,0,0,0,0,0,0,0,8.225108225,2,29.004329,8,60,47,70,55
"2490",2018-08-25,3,304,"T8","Syngenta NK Soybean S24-K2",4,710,13.305,57.29941882,0,0,0,0,0.43956044,0.5,0.879120879,1,15.82417582,5,20,13,80,65,85,70
"2491",2018-08-25,3,305,"T9","Syngenta NK Soybean S24-K2",5,710,13.055,51.67876001,0,0,0,2,0,4,0,0,16.26984127,8,36.9047619,20,70,55,80,72
"2492",2018-08-25,3,306,"T4","Pioneer P20T79R2",5,710,12.24,48.56957224,0,0,0.879120879,0,2.637362637,1,2.637362637,2,16.26373626,8,39.56043956,15,64,50,75,80
"2493",2018-08-25,3,307,"T1","Pioneer P20T79R2",2,710,12.53,47.63853782,0,0,0.396825397,0,1.587301587,0.5,2.380952381,1,17.85714286,20,47,40,72,70,80,85
"2494",2018-08-25,3,308,"T10","Syngenta NK Soybean S24-K2",0,710,12.92,59.89791831,0,0,0,0,0,0,0,0,4.69667319,2,13.69863014,5,65,50,70,70
"2495",2018-08-25,3,309,"T7","Syngenta NK Soybean S24-K2",3,710,12.165,53.08278068,0,0,0.804828974,0,1.609657948,0.5,2.816901408,2,14.08450704,8,25,15,90,60,93,93
"2496",2018-08-25,3,310,"T2","Pioneer P20T79R2",3,710,11.4,55.40802073,0,0,0.357142857,1,1.428571429,0.5,1.428571429,1,13.57142857,3,28.57142857,8,75,50,93,90
"2497",2018-08-25,4,401,"T3","Pioneer P20T79R2",4,710,12.555,49.93386705,0,0,0.761904762,0,1.142857143,0.5,1.142857143,1,15.61904762,20,38,45,75,60,85,82
"2498",2018-08-25,4,402,"T6","Syngenta NK Soybean S24-K2",2,710,13.525,51.32463795,0,0,0,0,0.37593985,0,0.37593985,0.85,4.135338346,1,10.52631579,3,65,20,70,73
"2499",2018-08-25,4,403,"T5","Pioneer P20T79R2",0,710,12.4,50.66838259,0,0,0.332225914,0,1.328903654,0.5,1.328903654,1,11.96013289,3,50,20,78,40,88,84
"2500",2018-08-25,4,404,"T2","Pioneer P20T79R2",3,710,11.995,52.8966318,0,0,0,0,0.391389432,0.5,0.391389432,0.85,7.436399217,5,29.35420744,10,69,50,80,80
"2501",2018-08-25,4,405,"T1","Pioneer P20T79R2",2,710,13.12,47.61728798,0,0,0.723327306,0,2.169981917,0.5,2.169981917,2,17.35985533,4,32.54972875,12,80,60,90,90
"2502",2018-08-25,4,406,"T4","Pioneer P20T79R2",5,710,14.17,53.90836061,0.782778865,0.5,1.956947162,2,2.739726027,3,4.305283757,5,16.8297456,12,60,30,90,50,95,80
"2503",2018-08-25,4,407,"T10","Syngenta NK Soybean S24-K2",0,710,12.985,60.52445368,0,0,0,0,1.113172542,0.5,0.742115028,0.85,3.710575139,1,12.61595547,3,45,10,60,50
"2504",2018-08-25,4,408,"T8","Syngenta NK Soybean S24-K2",4,710,13.385,54.07048582,0,0,0,0,2.232142857,1,2.232142857,2,4.017857143,3,15.17857143,5,60,40,75,60
"2505",2018-08-25,4,409,"T7","Syngenta NK Soybean S24-K2",3,710,12.055,56.8736023,0,0,0,0,0,0,0.852878465,0.85,7.249466951,2,16.20469083,5,70,55,77,60
"2506",2018-08-25,4,410,"T9","Syngenta NK Soybean S24-K2",5,710,13.05,62.98985431,0,0,0,0,0.892857143,0.5,0.446428571,0.85,8.482142857,5,36.60714286,10,70,60,80,70
"2507",2018-08-25,5,501,"T10","Syngenta NK Soybean S24-K2",0,710,13.335,59.4493719,0,0,0,0,0,0,0,0,3.047619048,1,17.14285714,5,52,15,58,50
"2508",2018-08-25,5,502,"T2","Pioneer P20T79R2",3,710,12.895,56.5946225,0,0,0,0,1.045296167,0.5,0.696864111,0.85,13.58885017,10,15.67944251,10,65,35,70,85
"2509",2018-08-25,5,503,"T5","Pioneer P20T79R2",0,710,14.13,60.31754201,0,0,0,0,0.414078675,0.5,1,1,4.140786749,2,14.9068323,5,70,45,72,78
"2510",2018-08-25,5,504,"T8","Syngenta NK Soybean S24-K2",4,710,14.22,56.74999728,1.020408163,0.5,2.040816327,2,3.401360544,3,4.421768707,4,20.06802721,20,45,35,73,70,85,75
"2511",2018-08-25,5,505,"T7","Syngenta NK Soybean S24-K2",3,710,13.83,57.36020092,0,0,0,0,0.484261501,0.5,0.484261501,0.85,10.16949153,3,35.35108959,10,67,55,80,75
"2512",2018-08-25,5,506,"T9","Syngenta NK Soybean S24-K2",5,710,13.05,49.5360572,0,0,0,0,0.348432056,0.5,1.393728223,1,15.67944251,20,60,40,65,55,75,60
"2513",2018-08-25,5,507,"T6","Syngenta NK Soybean S24-K2",2,710,13,57.22445013,0,0,0.386100386,1,0.386100386,1,1.158301158,2,5.791505792,5,22.00772201,12,63,50,70,60
"2514",2018-08-25,5,508,"T4","Pioneer P20T79R2",5,710,11.525,53.10234372,0,0,0,0,0,0,0.732600733,0.85,7.692307692,2,25.64102564,10,66,50,75,60
"2515",2018-08-25,5,509,"T3","Pioneer P20T79R2",4,710,12.5,51.42988006,0,0,0,0,0,0,0.742115028,0.85,16.32653061,25,45,45,70,65,80,75
"2516",2018-08-25,5,510,"T1","Pioneer P20T79R2",2,710,11.64,55.43358146,0,0,0,0,0,0,0.793650794,0.85,7.936507937,3,28.57142857,10,55,45,65,50
"2517",2018-08-25,6,601,"T3","Pioneer P20T79R2",4,710,14.68,52.55989655,0.361663653,0.5,0.361663653,1,0.723327306,0.5,1.446654611,1,16.63652803,15,45,30,80,50,90,88
"2518",2018-08-25,6,602,"T6","Syngenta NK Soybean S24-K2",2,710,14.61,58.58402759,0,0,0,0,0,0,0,0,7.956600362,5,34.35804702,12,65,25,75,40
"2519",2018-08-25,6,603,"T1","Pioneer P20T79R2",2,710,12.2,53.21130333,0,0,0,0,0.446428571,0.5,0.446428571,1,13.39285714,10,40,35,66,45,75,65
"2520",2018-08-25,6,604,"T5","Pioneer P20T79R2",0,710,12.875,61.82866345,0,0,0,0,0.907029478,0.5,2.267573696,1,5.442176871,3,16.32653061,8,55,40,60,45
"2521",2018-08-25,6,605,"T8","Syngenta NK Soybean S24-K2",4,710,12.69,60.33295467,0,0,0.402414487,1,0.402414487,2,0.402414487,3,8.853118712,5,20,10,74,65,80,75
"2522",2018-08-25,6,606,"T7","Syngenta NK Soybean S24-K2",3,710,12.915,53.389072,0,0,0,0,0,0,0,0,16.09657948,8,45,20,65,45,75,50
"2523",2018-08-25,6,607,"T4","Pioneer P20T79R2",5,710,12.785,56.96122327,0,0,0,0,0,0,0,0,3.322259136,3,14.6179402,5,62,40,65,45
"2524",2018-08-25,6,608,"T9","Syngenta NK Soybean S24-K2",5,710,13.645,55.75604277,0,0,0.391389432,0,1.174168297,0.5,1.56555773,2,9.784735812,13,35.22504892,25,75,50,90,90
"2525",2018-08-25,6,609,"T2","Pioneer P20T79R2",3,710,12.95,54.74630413,0,0,0,0,0,0,0,0,4.247104247,3,16.21621622,8,53,40,65,50
"2526",2018-08-25,6,610,"T10","Syngenta NK Soybean S24-K2",0,710,13.805,51.9481196,0,0,0,0,0.414078675,0,0.414078675,0,17.80538302,7,60,20,80,50,85,60
"2527",2018-06-29,1,101,"T8","Syngenta NK Soybean S24-K2",4,760,26.515,53.80610166,0,0,0,0,0.414078675,0.5,0.414078675,0.85,21.5320911,8,42,30,77,60,88,85
"2528",2018-06-29,1,102,"T6","Syngenta NK Soybean S24-K2",2,760,26.24,55.94978067,0,0,0,0,0,0,0.865800866,0,19.48051948,8,25,15,75,60,85,70
"2529",2018-06-29,1,103,"T4","Pioneer P20T79R2",5,760,23.23,47.09847393,0,0,0,0,0.892857143,0.5,1.339285714,1,23.21428571,20,50,40,80,70,90,80
"2530",2018-06-29,1,104,"T7","Syngenta NK Soybean S24-K2",3,760,24.855,45.88508259,0,0,0,0,0,0,0.907029478,0.85,18.14058957,30,45,50,73,70,85,80
"2531",2018-06-29,1,105,"T9","Syngenta NK Soybean S24-K2",5,760,23.2,53.18555167,0,0,0,0,0,0,0,0,16.38095238,10,25,20,63,40,70,50
"2532",2018-06-29,1,106,"T2","Pioneer P20T79R2",3,760,26.275,45.56499408,0.865800866,0.5,3.03030303,2,6.493506494,5,8.225108225,8,40,45,65,70,92,85,98,95
"2533",2018-06-29,1,107,"T5","Pioneer P20T79R2",0,760,22.43,48.80316199,0,0,0,0,0.344234079,0.5,0.688468158,0.85,20.65404475,25,40,45,82,65,90,80
"2534",2018-06-29,1,108,"T3","Pioneer P20T79R2",4,760,23.895,55.72771708,0,0,0.366300366,1,1.098901099,1,2.197802198,2,17.21611722,15,45,25,78,35,90,70
"2535",2018-06-29,1,109,"T10","Syngenta NK Soybean S24-K2",0,760,25.41,57.32389568,0,0,0.772200772,0,0.772200772,0.5,0.386100386,0.85,8.494208494,2,30,10,75,30,80,65
"2536",2018-06-29,1,110,"T1","Pioneer P20T79R2",2,760,25.885,56.41190616,0,0,0,0,0,0,0,0,14.06593407,5,40,15,60,40,70,50
"2537",2018-06-29,2,201,"T9","Syngenta NK Soybean S24-K2",5,760,27.33,53.48158457,0,0,0,0,0.386100386,0,0.386100386,0.85,11.1969112,2,27.41312741,7,70,45,75,85
"2538",2018-06-29,2,202,"T2","Pioneer P20T79R2",3,760,25.6,55.26662769,0,0,0,0,0.361663653,0.5,0.361663653,0.85,8.679927667,5,20.97649186,10,65,65,75,75
"2539",2018-06-29,2,203,"T1","Pioneer P20T79R2",2,760,25.07,52.50317557,0.772200772,0.5,1.544401544,2,2.316602317,1,4.247104247,3,17.37451737,20,50,40,90,55,96,96
"2540",2018-06-29,2,204,"T5","Pioneer P20T79R2",0,760,23.78,51.33591062,0,0,0,0,0,0,0,0,13.85281385,12,38,25,63,50,70,65
"2541",2018-06-29,2,205,"T8","Syngenta NK Soybean S24-K2",4,760,24.595,47.52276788,0,0,0,0,1.207243461,0,2.012072435,1,24.14486922,12,45,35,80,60,92,88
"2542",2018-06-29,2,206,"T6","Syngenta NK Soybean S24-K2",2,760,23.71,50.70979105,0.408163265,0.5,1.224489796,1,3.673469388,0.5,4.081632653,2,17.55102041,5,30,12,90,80,97,99
"2543",2018-06-29,2,207,"T7","Syngenta NK Soybean S24-K2",3,760,24.685,56.22523189,0,0,0,0,0.361663653,0.5,0.723327306,1,11.21157324,8,22.42314647,13,60,48,65,55
"2544",2018-06-29,2,208,"T4","Pioneer P20T79R2",5,760,21.455,48.16864132,0,0,0,0,0.816326531,0.5,0.816326531,1,21.2244898,20,40,40,75,50,80,75
"2545",2018-06-29,2,209,"T3","Pioneer P20T79R2",4,760,21.07,56.65423805,0,0,0.751879699,0,0.37593985,0.5,1,1,10.90225564,2,33.83458647,10,67,25,80,52
"2546",2018-06-29,2,210,"T10","Syngenta NK Soybean S24-K2",0,760,24.83,53.45098394,0,0,0,0,0,0,0,0,27.56892231,18,45,35,68,50,80,70
"2547",2018-06-29,3,301,"T5","Pioneer P20T79R2",0,760,25.29,55.04236832,0,0,0,0,0,0,0.460829493,0,12.90322581,6,25,10,62,25,70,40
"2548",2018-06-29,3,302,"T6","Syngenta NK Soybean S24-K2",2,760,25.25,52.49310207,0,0,0.680272109,0,0.680272109,0.5,1.020408163,1,10.20408163,6,27.21088435,12,70,45,88,80
"2549",2018-06-29,3,303,"T3","Pioneer P20T79R2",4,760,22.44,55.8859003,0,0,0,0,0,0,0,0,8.225108225,2,29.004329,8,60,47,70,55
"2550",2018-06-29,3,304,"T8","Syngenta NK Soybean S24-K2",4,760,22.065,57.29941882,0,0,0,0,0.43956044,0.5,0.879120879,1,15.82417582,5,20,13,80,65,85,70
"2551",2018-06-29,3,305,"T9","Syngenta NK Soybean S24-K2",5,760,25.345,51.67876001,0,0,0,2,0,4,0,0,16.26984127,8,36.9047619,20,70,55,80,72
"2552",2018-06-29,3,306,"T4","Pioneer P20T79R2",5,760,25.22,48.56957224,0,0,0.879120879,0,2.637362637,1,2.637362637,2,16.26373626,8,39.56043956,15,64,50,75,80
"2553",2018-06-29,3,307,"T1","Pioneer P20T79R2",2,760,23.43,47.63853782,0,0,0.396825397,0,1.587301587,0.5,2.380952381,1,17.85714286,20,47,40,72,70,80,85
"2554",2018-06-29,3,308,"T10","Syngenta NK Soybean S24-K2",0,760,23.97,59.89791831,0,0,0,0,0,0,0,0,4.69667319,2,13.69863014,5,65,50,70,70
"2555",2018-06-29,3,309,"T7","Syngenta NK Soybean S24-K2",3,760,24.72,53.08278068,0,0,0.804828974,0,1.609657948,0.5,2.816901408,2,14.08450704,8,25,15,90,60,93,93
"2556",2018-06-29,3,310,"T2","Pioneer P20T79R2",3,760,23.975,55.40802073,0,0,0.357142857,1,1.428571429,0.5,1.428571429,1,13.57142857,3,28.57142857,8,75,50,93,90
"2557",2018-06-29,4,401,"T3","Pioneer P20T79R2",4,760,24.885,49.93386705,0,0,0.761904762,0,1.142857143,0.5,1.142857143,1,15.61904762,20,38,45,75,60,85,82
"2558",2018-06-29,4,402,"T6","Syngenta NK Soybean S24-K2",2,760,26.785,51.32463795,0,0,0,0,0.37593985,0,0.37593985,0.85,4.135338346,1,10.52631579,3,65,20,70,73
"2559",2018-06-29,4,403,"T5","Pioneer P20T79R2",0,760,22.615,50.66838259,0,0,0.332225914,0,1.328903654,0.5,1.328903654,1,11.96013289,3,50,20,78,40,88,84
"2560",2018-06-29,4,404,"T2","Pioneer P20T79R2",3,760,21.66,52.8966318,0,0,0,0,0.391389432,0.5,0.391389432,0.85,7.436399217,5,29.35420744,10,69,50,80,80
"2561",2018-06-29,4,405,"T1","Pioneer P20T79R2",2,760,25.155,47.61728798,0,0,0.723327306,0,2.169981917,0.5,2.169981917,2,17.35985533,4,32.54972875,12,80,60,90,90
"2562",2018-06-29,4,406,"T4","Pioneer P20T79R2",5,760,23.965,53.90836061,0.782778865,0.5,1.956947162,2,2.739726027,3,4.305283757,5,16.8297456,12,60,30,90,50,95,80
"2563",2018-06-29,4,407,"T10","Syngenta NK Soybean S24-K2",0,760,24.065,60.52445368,0,0,0,0,1.113172542,0.5,0.742115028,0.85,3.710575139,1,12.61595547,3,45,10,60,50
"2564",2018-06-29,4,408,"T8","Syngenta NK Soybean S24-K2",4,760,24.16,54.07048582,0,0,0,0,2.232142857,1,2.232142857,2,4.017857143,3,15.17857143,5,60,40,75,60
"2565",2018-06-29,4,409,"T7","Syngenta NK Soybean S24-K2",3,760,26.41,56.8736023,0,0,0,0,0,0,0.852878465,0.85,7.249466951,2,16.20469083,5,70,55,77,60
"2566",2018-06-29,4,410,"T9","Syngenta NK Soybean S24-K2",5,760,23.485,62.98985431,0,0,0,0,0.892857143,0.5,0.446428571,0.85,8.482142857,5,36.60714286,10,70,60,80,70
"2567",2018-06-29,5,501,"T10","Syngenta NK Soybean S24-K2",0,760,26.52,59.4493719,0,0,0,0,0,0,0,0,3.047619048,1,17.14285714,5,52,15,58,50
"2568",2018-06-29,5,502,"T2","Pioneer P20T79R2",3,760,26.14,56.5946225,0,0,0,0,1.045296167,0.5,0.696864111,0.85,13.58885017,10,15.67944251,10,65,35,70,85
"2569",2018-06-29,5,503,"T5","Pioneer P20T79R2",0,760,23.875,60.31754201,0,0,0,0,0.414078675,0.5,1,1,4.140786749,2,14.9068323,5,70,45,72,78
"2570",2018-06-29,5,504,"T8","Syngenta NK Soybean S24-K2",4,760,24.375,56.74999728,1.020408163,0.5,2.040816327,2,3.401360544,3,4.421768707,4,20.06802721,20,45,35,73,70,85,75
"2571",2018-06-29,5,505,"T7","Syngenta NK Soybean S24-K2",3,760,23.91,57.36020092,0,0,0,0,0.484261501,0.5,0.484261501,0.85,10.16949153,3,35.35108959,10,67,55,80,75
"2572",2018-06-29,5,506,"T9","Syngenta NK Soybean S24-K2",5,760,23.21,49.5360572,0,0,0,0,0.348432056,0.5,1.393728223,1,15.67944251,20,60,40,65,55,75,60
"2573",2018-06-29,5,507,"T6","Syngenta NK Soybean S24-K2",2,760,22.03,57.22445013,0,0,0.386100386,1,0.386100386,1,1.158301158,2,5.791505792,5,22.00772201,12,63,50,70,60
"2574",2018-06-29,5,508,"T4","Pioneer P20T79R2",5,760,22.22,53.10234372,0,0,0,0,0,0,0.732600733,0.85,7.692307692,2,25.64102564,10,66,50,75,60
"2575",2018-06-29,5,509,"T3","Pioneer P20T79R2",4,760,23.76,51.42988006,0,0,0,0,0,0,0.742115028,0.85,16.32653061,25,45,45,70,65,80,75
"2576",2018-06-29,5,510,"T1","Pioneer P20T79R2",2,760,24.755,55.43358146,0,0,0,0,0,0,0.793650794,0.85,7.936507937,3,28.57142857,10,55,45,65,50
"2577",2018-06-29,6,601,"T3","Pioneer P20T79R2",4,760,23.81,52.55989655,0.361663653,0.5,0.361663653,1,0.723327306,0.5,1.446654611,1,16.63652803,15,45,30,80,50,90,88
"2578",2018-06-29,6,602,"T6","Syngenta NK Soybean S24-K2",2,760,25.95,58.58402759,0,0,0,0,0,0,0,0,7.956600362,5,34.35804702,12,65,25,75,40
"2579",2018-06-29,6,603,"T1","Pioneer P20T79R2",2,760,23.06,53.21130333,0,0,0,0,0.446428571,0.5,0.446428571,1,13.39285714,10,40,35,66,45,75,65
"2580",2018-06-29,6,604,"T5","Pioneer P20T79R2",0,760,22.395,61.82866345,0,0,0,0,0.907029478,0.5,2.267573696,1,5.442176871,3,16.32653061,8,55,40,60,45
"2581",2018-06-29,6,605,"T8","Syngenta NK Soybean S24-K2",4,760,24.67,60.33295467,0,0,0.402414487,1,0.402414487,2,0.402414487,3,8.853118712,5,20,10,74,65,80,75
"2582",2018-06-29,6,606,"T7","Syngenta NK Soybean S24-K2",3,760,23.3,53.389072,0,0,0,0,0,0,0,0,16.09657948,8,45,20,65,45,75,50
"2583",2018-06-29,6,607,"T4","Pioneer P20T79R2",5,760,20.74,56.96122327,0,0,0,0,0,0,0,0,3.322259136,3,14.6179402,5,62,40,65,45
"2584",2018-06-29,6,608,"T9","Syngenta NK Soybean S24-K2",5,760,22.43,55.75604277,0,0,0.391389432,0,1.174168297,0.5,1.56555773,2,9.784735812,13,35.22504892,25,75,50,90,90
"2585",2018-06-29,6,609,"T2","Pioneer P20T79R2",3,760,24.48,54.74630413,0,0,0,0,0,0,0,0,4.247104247,3,16.21621622,8,53,40,65,50
"2586",2018-06-29,6,610,"T10","Syngenta NK Soybean S24-K2",0,760,25.11,51.9481196,0,0,0,0,0.414078675,0,0.414078675,0,17.80538302,7,60,20,80,50,85,60
"2587",2018-07-21,1,101,"T8","Syngenta NK Soybean S24-K2",4,760,39.19,53.80610166,0,0,0,0,0.414078675,0.5,0.414078675,0.85,21.5320911,8,42,30,77,60,88,85
"2588",2018-07-21,1,102,"T6","Syngenta NK Soybean S24-K2",2,760,40.47,55.94978067,0,0,0,0,0,0,0.865800866,0,19.48051948,8,25,15,75,60,85,70
"2589",2018-07-21,1,103,"T4","Pioneer P20T79R2",5,760,36.695,47.09847393,0,0,0,0,0.892857143,0.5,1.339285714,1,23.21428571,20,50,40,80,70,90,80
"2590",2018-07-21,1,104,"T7","Syngenta NK Soybean S24-K2",3,760,40.64,45.88508259,0,0,0,0,0,0,0.907029478,0.85,18.14058957,30,45,50,73,70,85,80
"2591",2018-07-21,1,105,"T9","Syngenta NK Soybean S24-K2",5,760,40,53.18555167,0,0,0,0,0,0,0,0,16.38095238,10,25,20,63,40,70,50
"2592",2018-07-21,1,106,"T2","Pioneer P20T79R2",3,760,39.44,45.56499408,0.865800866,0.5,3.03030303,2,6.493506494,5,8.225108225,8,40,45,65,70,92,85,98,95
"2593",2018-07-21,1,107,"T5","Pioneer P20T79R2",0,760,37.58,48.80316199,0,0,0,0,0.344234079,0.5,0.688468158,0.85,20.65404475,25,40,45,82,65,90,80
"2594",2018-07-21,1,108,"T3","Pioneer P20T79R2",4,760,37.12,55.72771708,0,0,0.366300366,1,1.098901099,1,2.197802198,2,17.21611722,15,45,25,78,35,90,70
"2595",2018-07-21,1,109,"T10","Syngenta NK Soybean S24-K2",0,760,39.695,57.32389568,0,0,0.772200772,0,0.772200772,0.5,0.386100386,0.85,8.494208494,2,30,10,75,30,80,65
"2596",2018-07-21,1,110,"T1","Pioneer P20T79R2",2,760,36.945,56.41190616,0,0,0,0,0,0,0,0,14.06593407,5,40,15,60,40,70,50
"2597",2018-07-21,2,201,"T9","Syngenta NK Soybean S24-K2",5,760,40.69,53.48158457,0,0,0,0,0.386100386,0,0.386100386,0.85,11.1969112,2,27.41312741,7,70,45,75,85
"2598",2018-07-21,2,202,"T2","Pioneer P20T79R2",3,760,36.695,55.26662769,0,0,0,0,0.361663653,0.5,0.361663653,0.85,8.679927667,5,20.97649186,10,65,65,75,75
"2599",2018-07-21,2,203,"T1","Pioneer P20T79R2",2,760,38.335,52.50317557,0.772200772,0.5,1.544401544,2,2.316602317,1,4.247104247,3,17.37451737,20,50,40,90,55,96,96
"2600",2018-07-21,2,204,"T5","Pioneer P20T79R2",0,760,36.485,51.33591062,0,0,0,0,0,0,0,0,13.85281385,12,38,25,63,50,70,65
"2601",2018-07-21,2,205,"T8","Syngenta NK Soybean S24-K2",4,760,43.395,47.52276788,0,0,0,0,1.207243461,0,2.012072435,1,24.14486922,12,45,35,80,60,92,88
"2602",2018-07-21,2,206,"T6","Syngenta NK Soybean S24-K2",2,760,39.715,50.70979105,0.408163265,0.5,1.224489796,1,3.673469388,0.5,4.081632653,2,17.55102041,5,30,12,90,80,97,99
"2603",2018-07-21,2,207,"T7","Syngenta NK Soybean S24-K2",3,760,41.335,56.22523189,0,0,0,0,0.361663653,0.5,0.723327306,1,11.21157324,8,22.42314647,13,60,48,65,55
"2604",2018-07-21,2,208,"T4","Pioneer P20T79R2",5,760,36.35,48.16864132,0,0,0,0,0.816326531,0.5,0.816326531,1,21.2244898,20,40,40,75,50,80,75
"2605",2018-07-21,2,209,"T3","Pioneer P20T79R2",4,760,33.11,56.65423805,0,0,0.751879699,0,0.37593985,0.5,1,1,10.90225564,2,33.83458647,10,67,25,80,52
"2606",2018-07-21,2,210,"T10","Syngenta NK Soybean S24-K2",0,760,40.65,53.45098394,0,0,0,0,0,0,0,0,27.56892231,18,45,35,68,50,80,70
"2607",2018-07-21,3,301,"T5","Pioneer P20T79R2",0,760,34.355,55.04236832,0,0,0,0,0,0,0.460829493,0,12.90322581,6,25,10,62,25,70,40
"2608",2018-07-21,3,302,"T6","Syngenta NK Soybean S24-K2",2,760,35.5,52.49310207,0,0,0.680272109,0,0.680272109,0.5,1.020408163,1,10.20408163,6,27.21088435,12,70,45,88,80
"2609",2018-07-21,3,303,"T3","Pioneer P20T79R2",4,760,36.46,55.8859003,0,0,0,0,0,0,0,0,8.225108225,2,29.004329,8,60,47,70,55
"2610",2018-07-21,3,304,"T8","Syngenta NK Soybean S24-K2",4,760,38.385,57.29941882,0,0,0,0,0.43956044,0.5,0.879120879,1,15.82417582,5,20,13,80,65,85,70
