ID,Date,Block,Plot,Rotation,Quadrat,Severity,Incidence
SDS_2017,2017-08-17,1,16,S3,1616,0,0
SDS_2017,2017-08-17,1,16,S3,1617,0,0
SDS_2017,2017-08-17,1,16,S3,1618,0,0
SDS_2017,2017-08-17,1,16,S3,1619,0,0
SDS_2017,2017-08-17,1,16,S3,1620,0,0
SDS_2017,2017-08-17,1,17,S4,1701,0,0
SDS_2017,2017-08-17,1,17,S4,1702,0,0
SDS_2017,2017-08-17,1,17,S4,1703,0,0
SDS_2017,2017-08-17,1,17,S4,1704,0,0
SDS_2017,2017-08-17,1,17,S4,1705,0,0
SDS_2017,2017-08-17,1,17,S4,1706,0,0
SDS_2017,2017-08-17,1,17,S4,1707,0,0
SDS_2017,2017-08-17,1,17,S4,1708,0,0
SDS_2017,2017-08-17,1,17,S4,1709,0,0
SDS_2017,2017-08-17,1,17,S4,1710,0,0
SDS_2017,2017-08-17,1,17,S4,1711,0,0
SDS_2017,2017-08-17,1,17,S4,1712,0,0
SDS_2017,2017-08-17,1,17,S4,1713,0,0
SDS_2017,2017-08-17,1,17,S4,1714,0,0
SDS_2017,2017-08-17,1,17,S4,1715,0,0
SDS_2017,2017-08-17,1,17,S4,1716,0,0
SDS_2017,2017-08-17,1,17,S4,1717,0,0
SDS_2017,2017-08-17,1,17,S4,1718,0,0
SDS_2017,2017-08-17,1,17,S4,1719,0,0
SDS_2017,2017-08-17,1,17,S4,1720,0,0
SDS_2017,2017-08-17,2,22,S4,2201,0,0
SDS_2017,2017-08-17,2,22,S4,2202,0,0
SDS_2017,2017-08-17,2,22,S4,2203,0,0
SDS_2017,2017-08-17,2,22,S4,2204,0,0
SDS_2017,2017-08-17,2,22,S4,2205,0,0
SDS_2017,2017-08-17,2,22,S4,2206,0,0
SDS_2017,2017-08-17,2,22,S4,2207,0,0
SDS_2017,2017-08-17,2,22,S4,2208,0,0
SDS_2017,2017-08-17,2,22,S4,2209,0,0
SDS_2017,2017-08-17,2,22,S4,2210,0,0
SDS_2017,2017-08-17,2,22,S4,2211,0,0
SDS_2017,2017-08-17,2,22,S4,2212,0,0
SDS_2017,2017-08-17,2,22,S4,2213,0,0
SDS_2017,2017-08-17,2,22,S4,2214,0,0
SDS_2017,2017-08-17,2,22,S4,2215,0,0
SDS_2017,2017-08-17,2,22,S4,2216,0,0
SDS_2017,2017-08-17,2,22,S4,2217,0,0
SDS_2017,2017-08-17,2,22,S4,2218,0,0
SDS_2017,2017-08-17,2,22,S4,2219,0,0
SDS_2017,2017-08-17,2,22,S4,2220,0,0
SDS_2017,2017-08-17,2,24,S2,2401,0,0
SDS_2017,2017-08-17,2,24,S2,2402,0,0
SDS_2017,2017-08-17,2,24,S2,2403,0,0
SDS_2017,2017-08-17,2,24,S2,2404,0,0
SDS_2017,2017-08-17,2,24,S2,2405,0,0
SDS_2017,2017-08-17,2,24,S2,2406,0,0
SDS_2017,2017-08-17,2,24,S2,2407,0,0
SDS_2017,2017-08-17,2,24,S2,2408,0,0
SDS_2017,2017-08-17,2,24,S2,2409,0,0
SDS_2017,2017-08-17,2,24,S2,2410,0,0
SDS_2017,2017-08-17,2,24,S2,2411,0,0
SDS_2017,2017-08-17,2,24,S2,2412,0,0
SDS_2017,2017-08-17,2,24,S2,2413,0,0
SDS_2017,2017-08-17,2,24,S2,2414,0,0
SDS_2017,2017-08-17,2,24,S2,2415,0,0
SDS_2017,2017-08-17,2,24,S2,2416,0,0
SDS_2017,2017-08-17,2,24,S2,2417,0,0
SDS_2017,2017-08-17,2,24,S2,2418,0,0
SDS_2017,2017-08-17,2,24,S2,2419,0,0
SDS_2017,2017-08-17,2,24,S2,2420,0,0
SDS_2017,2017-08-17,2,25,S3,2501,0,0
SDS_2017,2017-08-17,2,25,S3,2502,0,0
SDS_2017,2017-08-17,2,25,S3,2503,0,0
SDS_2017,2017-08-17,2,25,S3,2504,0,0
SDS_2017,2017-08-17,2,25,S3,2505,0,0
SDS_2017,2017-08-17,2,25,S3,2506,0,0
SDS_2017,2017-08-17,2,25,S3,2507,0,0
SDS_2017,2017-08-17,2,25,S3,2508,0,0
SDS_2017,2017-08-17,2,25,S3,2509,0,0
SDS_2017,2017-08-17,2,25,S3,2510,0,0
SDS_2017,2017-08-17,2,25,S3,2511,0,0
SDS_2017,2017-08-17,2,25,S3,2512,0,0
SDS_2017,2017-08-17,2,25,S3,2513,0,0
SDS_2017,2017-08-17,2,25,S3,2514,0,0
SDS_2017,2017-08-17,2,25,S3,2515,0,0
SDS_2017,2017-08-17,2,25,S3,2516,0,0
SDS_2017,2017-08-17,2,25,S3,2517,0,0
SDS_2017,2017-08-17,2,25,S3,2518,0,0
SDS_2017,2017-08-17,2,25,S3,2519,0,0
SDS_2017,2017-08-17,2,25,S3,2520,0,0
SDS_2017,2017-08-17,3,33,S3,3301,0,0
SDS_2017,2017-08-17,3,33,S3,3302,0,0
SDS_2017,2017-08-17,3,33,S3,3303,0,0
SDS_2017,2017-08-17,3,33,S3,3304,0,0
SDS_2017,2017-08-17,3,33,S3,3305,0,0
SDS_2017,2017-08-17,3,33,S3,3306,0,0
SDS_2017,2017-08-17,3,33,S3,3307,0,0
SDS_2017,2017-08-17,3,33,S3,3308,0,0
SDS_2017,2017-08-17,3,33,S3,3309,0,0
SDS_2017,2017-08-17,3,33,S3,3310,0,0
SDS_2017,2017-08-17,3,33,S3,3311,0,0
SDS_2017,2017-08-17,3,33,S3,3312,0,0
SDS_2017,2017-08-17,3,33,S3,3313,0,0
SDS_2017,2017-08-17,3,33,S3,3314,0,0
SDS_2017,2017-08-17,3,33,S3,3315,0,0
SDS_2017,2017-08-17,3,33,S3,3316,0,0
SDS_2017,2017-08-17,3,33,S3,3317,0,0
SDS_2017,2017-08-17,3,33,S3,3318,0,0
SDS_2017,2017-08-17,3,33,S3,3319,0,0
SDS_2017,2017-08-17,3,33,S3,3320,0,0
SDS_2017,2017-08-17,3,34,S2,3401,0,0
SDS_2017,2017-08-17,3,34,S2,3402,0,0
SDS_2017,2017-08-17,3,34,S2,3404,0,0
SDS_2017,2017-08-17,3,34,S2,3405,0,0
SDS_2017,2017-08-17,3,34,S2,3406,0,0
SDS_2017,2017-08-17,3,34,S2,3407,0,0
SDS_2017,2017-08-17,3,34,S2,3408,0,0
SDS_2017,2017-08-17,3,34,S2,3409,0,0
SDS_2017,2017-08-17,3,34,S2,3410,0,0
SDS_2017,2017-08-17,3,34,S2,3411,0,0
SDS_2017,2017-08-17,3,34,S2,3412,0,0
SDS_2017,2017-08-17,3,34,S2,3413,0,0
SDS_2017,2017-08-17,3,34,S2,3414,0,0
SDS_2017,2017-08-17,3,34,S2,3415,0,0
SDS_2017,2017-08-17,3,34,S2,3416,0,0
SDS_2017,2017-08-17,3,34,S2,3417,0,0
SDS_2017,2017-08-17,3,34,S2,3418,0,0
SDS_2017,2017-08-17,3,34,S2,3419,0,0
SDS_2017,2017-08-17,3,34,S2,3420,0,0
SDS_2017,2017-08-17,3,39,S4,3901,0,0
SDS_2017,2017-08-17,3,39,S4,3902,0,0
SDS_2017,2017-08-17,3,39,S4,3903,0,0
SDS_2017,2017-08-17,3,39,S4,3904,0,0
SDS_2017,2017-08-17,3,39,S4,3905,0,0
SDS_2017,2017-08-17,3,39,S4,3906,0,0
SDS_2017,2017-08-17,3,39,S4,3907,0,0
SDS_2017,2017-08-17,3,39,S4,3908,0,0
SDS_2017,2017-08-17,3,39,S4,3909,0,0
SDS_2017,2017-08-17,3,39,S4,3910,0,0
SDS_2017,2017-08-17,3,39,S4,3911,0,0
SDS_2017,2017-08-17,3,39,S4,3912,0,0
SDS_2017,2017-08-17,3,39,S4,3913,0,0
SDS_2017,2017-08-17,3,39,S4,3914,0,0
SDS_2017,2017-08-17,3,39,S4,3915,0,0
SDS_2017,2017-08-17,3,39,S4,3916,0,0
SDS_2017,2017-08-17,3,39,S4,3917,0,0
SDS_2017,2017-08-17,3,39,S4,3918,0,0
SDS_2017,2017-08-17,3,39,S4,3919,0,0
SDS_2017,2017-08-17,3,39,S4,3920,0,0
SDS_2017,2017-08-17,4,41,S4,4101,0,0
SDS_2017,2017-08-17,4,41,S4,4102,0,0
SDS_2017,2017-08-17,4,41,S4,4103,0,0
SDS_2017,2017-08-17,4,41,S4,4104,0,0
SDS_2017,2017-08-17,4,41,S4,4105,0,0
SDS_2017,2017-08-17,4,41,S4,4106,0,0
SDS_2017,2017-08-17,4,41,S4,4107,0,0
SDS_2017,2017-08-17,4,41,S4,4108,0,0
SDS_2017,2017-08-17,4,41,S4,4109,0,0
SDS_2017,2017-08-17,4,41,S4,4110,0,0
SDS_2017,2017-08-17,4,41,S4,4111,0,0
SDS_2017,2017-08-17,4,41,S4,4112,0,0
SDS_2017,2017-08-17,4,41,S4,4113,0,0
SDS_2017,2017-08-17,4,41,S4,4114,0,0
SDS_2017,2017-08-17,4,41,S4,4115,0,0
SDS_2017,2017-08-17,4,41,S4,4116,0,0
SDS_2017,2017-08-17,4,41,S4,4117,0,0
SDS_2017,2017-08-17,4,41,S4,4118,0,0
SDS_2017,2017-08-17,4,41,S4,4119,0,0
SDS_2017,2017-08-17,4,41,S4,4120,0,0
SDS_2017,2017-08-17,4,42,S3,4201,0,0
SDS_2017,2017-08-17,4,42,S3,4202,0,0
SDS_2017,2017-08-17,4,42,S3,4203,0,0
SDS_2017,2017-08-17,4,42,S3,4204,0,0
SDS_2017,2017-08-17,4,42,S3,4205,0,0
SDS_2017,2017-08-17,4,42,S3,4206,0,0
SDS_2017,2017-08-17,4,42,S3,4207,0,0
SDS_2017,2017-08-17,4,42,S3,4208,0,0
SDS_2017,2017-08-17,4,42,S3,4209,0,0
SDS_2017,2017-08-17,4,42,S3,4210,0,0
SDS_2017,2017-08-17,4,42,S3,4211,0,0
SDS_2017,2017-08-17,4,42,S3,4212,0,0
SDS_2017,2017-08-17,4,42,S3,4213,0,0
SDS_2017,2017-08-17,4,42,S3,4214,0,0
SDS_2017,2017-08-17,4,42,S3,4215,0,0
SDS_2017,2017-08-17,4,42,S3,4216,0,0
SDS_2017,2017-08-17,4,42,S3,4217,0,0
SDS_2017,2017-08-17,4,42,S3,4218,0,0
SDS_2017,2017-08-17,4,42,S3,4219,0,0
SDS_2017,2017-08-17,4,42,S3,4220,0,0
SDS_2017,2017-08-17,4,44,S2,4401,0,0
SDS_2017,2017-08-17,4,44,S2,4402,0,0
SDS_2017,2017-08-17,4,44,S2,4403,0,0
SDS_2017,2017-08-17,4,44,S2,4404,0,0
SDS_2017,2017-08-17,4,44,S2,4405,0,0
SDS_2017,2017-08-17,4,44,S2,4407,0,0
SDS_2017,2017-08-17,4,44,S2,4408,0,0
SDS_2017,2017-08-17,4,44,S2,4409,0,0
SDS_2017,2017-08-17,4,44,S2,4410,0,0
SDS_2017,2017-08-17,4,44,S2,4411,0,0
SDS_2017,2017-08-17,4,44,S2,4412,0,0
SDS_2017,2017-08-17,4,44,S2,4413,0,0
SDS_2017,2017-08-17,4,44,S2,4414,0,0
SDS_2017,2017-08-17,4,44,S2,4415,0,0
SDS_2017,2017-08-17,4,44,S2,4416,0,0
SDS_2017,2017-08-17,4,44,S2,4417,0,0
SDS_2017,2017-08-17,4,44,S2,4418,0,0
SDS_2017,2017-08-17,4,44,S2,4419,0,0
SDS_2017,2017-08-17,4,44,S2,4420,0,0
SDS_2017,2017-08-24,1,13,S2,1305,0,0
SDS_2017,2017-08-24,1,13,S2,1308,0,0
SDS_2017,2017-08-24,1,16,S3,1605,0,0
SDS_2017,2017-08-24,1,16,S3,1606,0,0
SDS_2017,2017-08-24,1,16,S3,1607,0,0
SDS_2017,2017-08-24,1,16,S3,1610,0,0
SDS_2017,2017-08-24,1,16,S3,1611,0,0
SDS_2017,2017-08-24,1,16,S3,1612,0,0
SDS_2017,2017-08-24,1,16,S3,1613,0,0
SDS_2017,2017-08-24,1,16,S3,1615,0,0
SDS_2017,2017-08-24,1,16,S3,1616,0,0
SDS_2017,2017-08-24,1,16,S3,1617,0,0
SDS_2017,2017-08-24,1,16,S3,1618,0,0
SDS_2017,2017-08-24,1,16,S3,1619,0,0
SDS_2017,2017-08-24,1,17,S4,1701,0,0
SDS_2017,2017-08-24,1,17,S4,1702,0,0
SDS_2017,2017-08-24,1,17,S4,1703,0,0
SDS_2017,2017-08-24,1,17,S4,1704,0,0
SDS_2017,2017-08-24,1,17,S4,1705,0,0
SDS_2017,2017-08-24,1,17,S4,1706,0,0
SDS_2017,2017-08-24,1,17,S4,1707,0,0
SDS_2017,2017-08-24,1,17,S4,1708,0,0
SDS_2017,2017-08-24,1,17,S4,1709,0,0
SDS_2017,2017-08-24,1,17,S4,1710,0,0
SDS_2017,2017-08-24,1,17,S4,1711,0,0
SDS_2017,2017-08-24,1,17,S4,1712,0,0
SDS_2017,2017-08-24,1,17,S4,1713,0,0
SDS_2017,2017-08-24,1,17,S4,1714,0,0
SDS_2017,2017-08-24,1,17,S4,1715,0,0
SDS_2017,2017-08-24,1,17,S4,1716,0,0
SDS_2017,2017-08-24,1,17,S4,1717,0,0
SDS_2017,2017-08-24,1,17,S4,1718,0,0
SDS_2017,2017-08-24,1,17,S4,1719,0,0
SDS_2017,2017-08-24,1,17,S4,1720,0,0
SDS_2017,2017-08-24,2,22,S4,2201,0,0
SDS_2017,2017-08-24,2,22,S4,2204,0,0
SDS_2017,2017-08-24,2,22,S4,2205,0,0
SDS_2017,2017-08-24,2,22,S4,2206,0,0
SDS_2017,2017-08-24,2,22,S4,2207,0,0
SDS_2017,2017-08-24,2,22,S4,2208,0,0
SDS_2017,2017-08-24,2,22,S4,2209,0,0
SDS_2017,2017-08-24,2,22,S4,2210,0,0
SDS_2017,2017-08-24,2,22,S4,2211,0,0
SDS_2017,2017-08-24,2,22,S4,2212,0,0
SDS_2017,2017-08-24,2,22,S4,2213,0,0
SDS_2017,2017-08-24,2,22,S4,2214,0,0
SDS_2017,2017-08-24,2,22,S4,2215,0,0
SDS_2017,2017-08-24,2,22,S4,2216,0,0
SDS_2017,2017-08-24,2,22,S4,2217,0,0
SDS_2017,2017-08-24,2,22,S4,2218,0,0
SDS_2017,2017-08-24,2,22,S4,2219,0,0
SDS_2017,2017-08-24,2,22,S4,2220,0,0
SDS_2017,2017-08-24,2,24,S2,2409,0,0
SDS_2017,2017-08-24,2,24,S2,2410,0,0
SDS_2017,2017-08-24,2,24,S2,2412,0,0
SDS_2017,2017-08-24,2,24,S2,2413,0,0
SDS_2017,2017-08-24,2,24,S2,2416,0,0
SDS_2017,2017-08-24,2,24,S2,2420,0,0
SDS_2017,2017-08-24,2,25,S3,2501,0,0
SDS_2017,2017-08-24,2,25,S3,2502,0,0
SDS_2017,2017-08-24,2,25,S3,2503,0,0
SDS_2017,2017-08-24,2,25,S3,2504,0,0
SDS_2017,2017-08-24,2,25,S3,2505,0,0
SDS_2017,2017-08-24,2,25,S3,2506,0,0
SDS_2017,2017-08-24,2,25,S3,2507,0,0
SDS_2017,2017-08-24,2,25,S3,2508,0,0
SDS_2017,2017-08-24,2,25,S3,2509,0,0
SDS_2017,2017-08-24,2,25,S3,2510,0,0
SDS_2017,2017-08-24,2,25,S3,2511,0,0
SDS_2017,2017-08-24,2,25,S3,2512,0,0
SDS_2017,2017-08-24,2,25,S3,2514,0,0
SDS_2017,2017-08-24,2,25,S3,2515,0,0
SDS_2017,2017-08-24,2,25,S3,2516,0,0
SDS_2017,2017-08-24,2,25,S3,2517,0,0
SDS_2017,2017-08-24,2,25,S3,2518,0,0
SDS_2017,2017-08-24,2,25,S3,2519,0,0
SDS_2017,2017-08-24,2,25,S3,2520,0,0
SDS_2017,2017-08-24,3,33,S3,3301,0,0
SDS_2017,2017-08-24,3,33,S3,3303,0,0
SDS_2017,2017-08-24,3,33,S3,3307,0,0
SDS_2017,2017-08-24,3,33,S3,3308,0,0
SDS_2017,2017-08-24,3,33,S3,3309,0,0
SDS_2017,2017-08-24,3,33,S3,3310,0,0
SDS_2017,2017-08-24,3,33,S3,3312,0,0
SDS_2017,2017-08-24,3,33,S3,3313,0,0
SDS_2017,2017-08-24,3,33,S3,3316,0,0
SDS_2017,2017-08-24,3,34,S2,3401,0,0
SDS_2017,2017-08-24,3,34,S2,3404,0,0
SDS_2017,2017-08-24,3,34,S2,3410,0,0
SDS_2017,2017-08-24,3,34,S2,3411,0,0
SDS_2017,2017-08-24,3,34,S2,3412,0,0
SDS_2017,2017-08-24,3,34,S2,3418,0,0
SDS_2017,2017-08-24,3,39,S4,3901,0,0
SDS_2017,2017-08-24,3,39,S4,3902,0,0
SDS_2017,2017-08-24,3,39,S4,3903,0,0
SDS_2017,2017-08-24,3,39,S4,3904,0,0
SDS_2017,2017-08-24,3,39,S4,3905,0,0
SDS_2017,2017-08-24,3,39,S4,3906,0,0
SDS_2017,2017-08-24,3,39,S4,3907,0,0
SDS_2017,2017-08-24,3,39,S4,3908,0,0
SDS_2017,2017-08-24,3,39,S4,3909,0,0
SDS_2017,2017-08-24,3,39,S4,3910,0,0
SDS_2017,2017-08-24,3,39,S4,3911,0,0
SDS_2017,2017-08-24,3,39,S4,3912,0,0
SDS_2017,2017-08-24,3,39,S4,3913,0,0
SDS_2017,2017-08-24,3,39,S4,3914,0,0
SDS_2017,2017-08-24,3,39,S4,3916,0,0
SDS_2017,2017-08-24,3,39,S4,3919,0,0
SDS_2017,2017-08-24,3,39,S4,3920,0,0
SDS_2017,2017-08-24,4,41,S4,4101,0,0
SDS_2017,2017-08-24,4,41,S4,4102,0,0
SDS_2017,2017-08-24,4,41,S4,4105,0,0
SDS_2017,2017-08-24,4,41,S4,4106,0,0
SDS_2017,2017-08-24,4,41,S4,4107,0,0
SDS_2017,2017-08-24,4,41,S4,4108,0,0
SDS_2017,2017-08-24,4,41,S4,4109,0,0
SDS_2017,2017-08-24,4,41,S4,4110,0,0
SDS_2017,2017-08-24,4,41,S4,4111,0,0
SDS_2017,2017-08-24,4,41,S4,4112,0,0
SDS_2017,2017-08-24,4,41,S4,4113,0,0
SDS_2017,2017-08-24,4,41,S4,4114,0,0
SDS_2017,2017-08-24,4,41,S4,4115,0,0
SDS_2017,2017-08-24,4,41,S4,4116,0,0
SDS_2017,2017-08-24,4,41,S4,4117,0,0
SDS_2017,2017-08-24,4,41,S4,4118,0,0
SDS_2017,2017-08-24,4,41,S4,4119,0,0
SDS_2017,2017-08-24,4,41,S4,4120,0,0
SDS_2017,2017-08-24,4,44,S2,4401,0,0
SDS_2017,2017-08-24,4,44,S2,4405,0,0
SDS_2017,2017-08-24,4,44,S2,4408,0,0
SDS_2017,2017-08-24,4,44,S2,4409,0,0
SDS_2017,2017-08-24,4,44,S2,4411,0,0
SDS_2017,2017-08-24,4,44,S2,4412,0,0
SDS_2017,2017-08-31,1,16,S3,1605,0,0
SDS_2017,2017-08-31,1,16,S3,1606,0,0
SDS_2017,2017-08-31,1,16,S3,1607,0,0
SDS_2017,2017-08-31,1,16,S3,1610,0,0
SDS_2017,2017-08-31,1,16,S3,1611,0,0
SDS_2017,2017-08-31,1,16,S3,1612,0,0
SDS_2017,2017-08-31,1,16,S3,1613,0,0
SDS_2017,2017-08-31,1,16,S3,1616,0,0
SDS_2017,2017-08-31,1,16,S3,1617,0,0
SDS_2017,2017-08-31,1,16,S3,1618,0,0
SDS_2017,2017-08-31,1,16,S3,1619,0,0
SDS_2017,2017-08-31,1,17,S4,1701,0,0
SDS_2017,2017-08-31,1,17,S4,1702,0,0
SDS_2017,2017-08-31,1,17,S4,1703,0,0
SDS_2017,2017-08-31,1,17,S4,1704,0,0
SDS_2017,2017-08-31,1,17,S4,1705,0,0
SDS_2017,2017-08-31,1,17,S4,1706,0,0
SDS_2017,2017-08-31,1,17,S4,1707,0,0
SDS_2017,2017-08-31,1,17,S4,1708,0,0
SDS_2017,2017-08-31,1,17,S4,1709,0,0
SDS_2017,2017-08-31,1,17,S4,1710,0,0
SDS_2017,2017-08-31,1,17,S4,1711,0,0
SDS_2017,2017-08-31,1,17,S4,1712,0,0
SDS_2017,2017-08-31,1,17,S4,1713,0,0
SDS_2017,2017-08-31,1,17,S4,1714,0,0
SDS_2017,2017-08-31,1,17,S4,1715,0,0
SDS_2017,2017-08-31,1,17,S4,1716,0,0
SDS_2017,2017-08-31,1,17,S4,1717,0,0
SDS_2017,2017-08-31,1,17,S4,1718,0,0
SDS_2017,2017-08-31,1,17,S4,1719,0,0
SDS_2017,2017-08-31,1,17,S4,1720,0,0
SDS_2017,2017-08-31,2,22,S4,2201,0,0
SDS_2017,2017-08-31,2,22,S4,2204,0,0
SDS_2017,2017-08-31,2,22,S4,2205,0,0
SDS_2017,2017-08-31,2,22,S4,2206,0,0
SDS_2017,2017-08-31,2,22,S4,2207,0,0
SDS_2017,2017-08-31,2,22,S4,2208,0,0
SDS_2017,2017-08-31,2,22,S4,2209,0,0
SDS_2017,2017-08-31,2,22,S4,2210,0,0
SDS_2017,2017-08-31,2,22,S4,2211,0,0
SDS_2017,2017-08-31,2,22,S4,2212,0,0
SDS_2017,2017-08-31,2,22,S4,2213,0,0
SDS_2017,2017-08-31,2,22,S4,2214,0,0
SDS_2017,2017-08-31,2,22,S4,2215,0,0
SDS_2017,2017-08-31,2,22,S4,2216,0,0
SDS_2017,2017-08-31,2,22,S4,2217,0,0
SDS_2017,2017-08-31,2,22,S4,2218,0,0
SDS_2017,2017-08-31,2,22,S4,2219,0,0
SDS_2017,2017-08-31,2,22,S4,2220,0,0
SDS_2017,2017-08-31,2,24,S2,2410,0,0
SDS_2017,2017-08-31,2,24,S2,2412,0,0
SDS_2017,2017-08-31,2,24,S2,2416,0,0
SDS_2017,2017-08-31,2,24,S2,2420,0,0
SDS_2017,2017-08-31,2,25,S3,2502,0,0
SDS_2017,2017-08-31,2,25,S3,2504,0,0
SDS_2017,2017-08-31,2,25,S3,2505,0,0
SDS_2017,2017-08-31,2,25,S3,2506,0,0
SDS_2017,2017-08-31,2,25,S3,2508,0,0
SDS_2017,2017-08-31,2,25,S3,2509,0,0
SDS_2017,2017-08-31,2,25,S3,2510,0,0
SDS_2017,2017-08-31,2,25,S3,2511,0,0
SDS_2017,2017-08-31,2,25,S3,2512,0,0
SDS_2017,2017-08-31,2,25,S3,2515,0,0
SDS_2017,2017-08-31,2,25,S3,2516,0,0
SDS_2017,2017-08-31,2,25,S3,2517,0,0
SDS_2017,2017-08-31,2,25,S3,2518,0,0
SDS_2017,2017-08-31,2,25,S3,2519,0,0
SDS_2017,2017-08-31,2,25,S3,2520,0,0
SDS_2017,2017-08-31,3,33,S3,3307,0,0
SDS_2017,2017-08-31,3,33,S3,3308,0,0
SDS_2017,2017-08-31,3,33,S3,3309,0,0
SDS_2017,2017-08-31,3,33,S3,3310,0,0
SDS_2017,2017-08-31,3,33,S3,3312,0,0
SDS_2017,2017-08-31,3,33,S3,3313,0,0
SDS_2017,2017-08-31,3,34,S2,3401,0,0
SDS_2017,2017-08-31,3,34,S2,3404,0,0
SDS_2017,2017-08-31,3,34,S2,3418,0,0
SDS_2017,2017-08-31,3,39,S4,3901,0,0
SDS_2017,2017-08-31,3,39,S4,3902,0,0
SDS_2017,2017-08-31,3,39,S4,3903,0,0
SDS_2017,2017-08-31,3,39,S4,3904,0,0
SDS_2017,2017-08-31,3,39,S4,3905,0,0
SDS_2017,2017-08-31,3,39,S4,3906,0,0
SDS_2017,2017-08-31,3,39,S4,3907,0,0
SDS_2017,2017-08-31,3,39,S4,3908,0,0
SDS_2017,2017-08-31,3,39,S4,3909,0,0
SDS_2017,2017-08-31,3,39,S4,3910,0,0
SDS_2017,2017-08-31,3,39,S4,3911,0,0
SDS_2017,2017-08-31,3,39,S4,3912,0,0
SDS_2017,2017-08-31,3,39,S4,3913,0,0
SDS_2017,2017-08-31,3,39,S4,3914,0,0
SDS_2017,2017-08-31,3,39,S4,3916,0,0
SDS_2017,2017-08-31,3,39,S4,3919,0,0
SDS_2017,2017-08-31,3,39,S4,3920,0,0
SDS_2017,2017-08-31,4,41,S4,4101,0,0
SDS_2017,2017-08-31,4,41,S4,4102,0,0
SDS_2017,2017-08-31,4,41,S4,4105,0,0
SDS_2017,2017-08-31,4,41,S4,4106,0,0
SDS_2017,2017-08-31,4,41,S4,4107,0,0
SDS_2017,2017-08-31,4,41,S4,4108,0,0
SDS_2017,2017-08-31,4,41,S4,4109,0,0
SDS_2017,2017-08-31,4,41,S4,4110,0,0
SDS_2017,2017-08-31,4,41,S4,4111,0,0
SDS_2017,2017-08-31,4,41,S4,4112,0,0
SDS_2017,2017-08-31,4,41,S4,4113,0,0
SDS_2017,2017-08-31,4,41,S4,4114,0,0
SDS_2017,2017-08-31,4,41,S4,4116,0,0
SDS_2017,2017-08-31,4,41,S4,4117,0,0
SDS_2017,2017-08-31,4,41,S4,4118,0,0
SDS_2017,2017-08-31,4,41,S4,4119,0,0
SDS_2017,2017-08-31,4,41,S4,4120,0,0
SDS_2017,2017-08-31,4,44,S2,4401,0,0
SDS_2017,2017-08-31,4,44,S2,4411,0,0
SDS_2017,2017-08-31,4,44,S2,4412,0,0
SDS_2017,2017-09-09,1,16,S3,1606,0,0
SDS_2017,2017-09-09,1,16,S3,1607,0,0
SDS_2017,2017-09-09,1,16,S3,1610,0,0
SDS_2017,2017-09-09,1,16,S3,1611,0,0
SDS_2017,2017-09-09,1,16,S3,1612,0,0
SDS_2017,2017-09-09,1,16,S3,1613,0,0
SDS_2017,2017-09-09,1,16,S3,1616,0,0
SDS_2017,2017-09-09,1,16,S3,1617,0,0
SDS_2017,2017-09-09,1,16,S3,1618,0,0
SDS_2017,2017-09-09,1,16,S3,1619,0,0
SDS_2017,2017-09-09,1,17,S4,1701,0,0
SDS_2017,2017-09-09,1,17,S4,1702,0,0
SDS_2017,2017-09-09,1,17,S4,1703,0,0
SDS_2017,2017-09-09,1,17,S4,1704,0,0
SDS_2017,2017-09-09,1,17,S4,1705,0,0
SDS_2017,2017-09-09,1,17,S4,1706,0,0
SDS_2017,2017-09-09,1,17,S4,1707,0,0
SDS_2017,2017-09-09,1,17,S4,1708,0,0
SDS_2017,2017-09-09,1,17,S4,1709,0,0
SDS_2017,2017-09-09,1,17,S4,1710,0,0
SDS_2017,2017-09-09,1,17,S4,1711,0,0
SDS_2017,2017-09-09,1,17,S4,1712,0,0
SDS_2017,2017-09-09,1,17,S4,1713,0,0
SDS_2017,2017-09-09,1,17,S4,1714,0,0
SDS_2017,2017-09-09,1,17,S4,1715,0,0
SDS_2017,2017-09-09,1,17,S4,1716,0,0
SDS_2017,2017-09-09,1,17,S4,1717,0,0
SDS_2017,2017-09-09,1,17,S4,1718,0,0
SDS_2017,2017-09-09,1,17,S4,1719,0,0
SDS_2017,2017-09-09,1,17,S4,1720,0,0
SDS_2017,2017-09-09,2,22,S4,2201,0,0
SDS_2017,2017-09-09,2,22,S4,2204,0,0
SDS_2017,2017-09-09,2,22,S4,2205,0,0
SDS_2017,2017-09-09,2,22,S4,2206,0,0
SDS_2017,2017-09-09,2,22,S4,2207,0,0
SDS_2017,2017-09-09,2,22,S4,2208,0,0
SDS_2017,2017-09-09,2,22,S4,2209,0,0
SDS_2017,2017-09-09,2,22,S4,2210,0,0
SDS_2017,2017-09-09,2,22,S4,2211,0,0
SDS_2017,2017-09-09,2,22,S4,2212,0,0
SDS_2017,2017-09-09,2,22,S4,2213,0,0
SDS_2017,2017-09-09,2,22,S4,2214,0,0
SDS_2017,2017-09-09,2,22,S4,2215,0,0
SDS_2017,2017-09-09,2,22,S4,2216,0,0
SDS_2017,2017-09-09,2,22,S4,2217,0,0
SDS_2017,2017-09-09,2,22,S4,2218,0,0
SDS_2017,2017-09-09,2,22,S4,2219,0,0
SDS_2017,2017-09-09,2,22,S4,2220,0,0
